N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.57,0.31,0.32,0.38,0.60,0.11,0.59,0.19,0.39,N/A,0.17,0.34,0.37,0.13,0.38,0.50,N/A,0.33,0.42,0.65,0.55
N/A,0.57,1,0.39,0.43,0.43,0.55,0.02,0.57,0.27,0.42,N/A,0.36,0.46,0.77,0.11,0.27,0.48,N/A,0.49,0.37,0.57,0.52
N/A,0.31,0.39,1,0.18,0.18,0.29,-0.02,0.29,0.04,0.19,N/A,0.20,0.23,0.40,0.16,0.13,0.30,N/A,0.21,0.15,0.85,0.27
N/A,0.32,0.43,0.18,1,0.79,0.47,-0.01,0.51,0.15,0.84,N/A,0.14,0.37,0.28,0.09,0.11,0.45,N/A,0.32,0.42,0.34,0.45
N/A,0.38,0.43,0.18,0.79,1,0.56,0.02,0.58,0.14,0.93,N/A,0.08,0.30,0.17,0.11,0.19,0.55,N/A,0.24,0.44,0.40,0.53
N/A,0.60,0.55,0.29,0.47,0.56,1,0.06,0.72,0.18,0.57,N/A,0.14,0.36,0.24,0.19,0.50,0.65,N/A,0.29,0.56,0.60,0.68
N/A,0.11,0.02,-0.02,-0.01,0.02,0.06,1,0.13,-0.02,0.02,N/A,-0.01,0.04,-0.00,0.05,-0.01,0.06,N/A,0.03,0.03,0.00,0.08
N/A,0.59,0.57,0.29,0.51,0.58,0.72,0.13,1,0.20,0.58,N/A,0.17,0.42,0.29,0.17,0.32,0.73,N/A,0.35,0.54,0.59,0.94
N/A,0.19,0.27,0.04,0.15,0.14,0.18,-0.02,0.20,1,0.15,N/A,0.08,0.11,0.03,0.06,0.17,0.19,N/A,0.13,0.18,0.14,0.23
N/A,0.39,0.42,0.19,0.84,0.93,0.57,0.02,0.58,0.15,1,N/A,0.10,0.34,0.16,0.13,0.16,0.56,N/A,0.27,0.46,0.41,0.55
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.17,0.36,0.20,0.14,0.08,0.14,-0.01,0.17,0.08,0.10,N/A,1,0.20,0.40,0.00,0.05,0.12,N/A,0.26,0.12,0.21,0.13
N/A,0.34,0.46,0.23,0.37,0.30,0.36,0.04,0.42,0.11,0.34,N/A,0.20,1,0.40,0.07,0.04,0.45,N/A,0.86,0.58,0.32,0.37
N/A,0.37,0.77,0.40,0.28,0.17,0.24,-0.00,0.29,0.03,0.16,N/A,0.40,0.40,1,0.06,0.11,0.17,N/A,0.49,0.13,0.40,0.22
N/A,0.13,0.11,0.16,0.09,0.11,0.19,0.05,0.17,0.06,0.13,N/A,0.00,0.07,0.06,1,0.09,0.10,N/A,0.06,0.12,0.20,0.21
N/A,0.38,0.27,0.13,0.11,0.19,0.50,-0.01,0.32,0.17,0.16,N/A,0.05,0.04,0.11,0.09,1,0.16,N/A,0.06,0.18,0.38,0.33
N/A,0.50,0.48,0.30,0.45,0.55,0.65,0.06,0.73,0.19,0.56,N/A,0.12,0.45,0.17,0.10,0.16,1,N/A,0.37,0.63,0.55,0.72
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.33,0.49,0.21,0.32,0.24,0.29,0.03,0.35,0.13,0.27,N/A,0.26,0.86,0.49,0.06,0.06,0.37,N/A,1,0.59,0.28,0.32
N/A,0.42,0.37,0.15,0.42,0.44,0.56,0.03,0.54,0.18,0.46,N/A,0.12,0.58,0.13,0.12,0.18,0.63,N/A,0.59,1,0.39,0.52
N/A,0.65,0.57,0.85,0.34,0.40,0.60,0.00,0.59,0.14,0.41,N/A,0.21,0.32,0.40,0.20,0.38,0.55,N/A,0.28,0.39,1,0.56
N/A,0.55,0.52,0.27,0.45,0.53,0.68,0.08,0.94,0.23,0.55,N/A,0.13,0.37,0.22,0.21,0.33,0.72,N/A,0.32,0.52,0.56,1
