1,0.13,0.15,0.13,0.08,0.06,-0.00,0.08,0.06,0.07,N/A,-0.00,0.18,0.36,0.14,0.18,0.10,0.16
0.13,1,0.07,0.04,-0.01,-0.00,0.06,-0.04,-0.00,0.02,N/A,-0.08,0.14,0.01,0.42,0.05,-0.02,0.05
0.15,0.07,1,0.06,0.00,0.11,-0.01,0.18,0.25,0.06,N/A,0.03,0.07,0.14,0.04,0.06,0.01,0.21
0.13,0.04,0.06,1,-0.00,0.10,0.04,0.06,0.02,0.07,N/A,0.05,0.07,0.10,0.14,0.03,0.06,0.19
0.08,-0.01,0.00,-0.00,1,0.15,-0.04,-0.01,0.04,0.10,N/A,0.02,0.04,0.03,-0.08,0.07,0.00,0.07
0.06,-0.00,0.11,0.10,0.15,1,0.08,0.11,0.30,0.07,N/A,0.00,0.08,0.13,-0.03,0.10,0.09,0.11
-0.00,0.06,-0.01,0.04,-0.04,0.08,1,0.03,0.07,0.02,N/A,0.02,0.09,0.12,0.05,0.11,-0.04,0.17
0.08,-0.04,0.18,0.06,-0.01,0.11,0.03,1,0.12,0.00,N/A,0.09,0.01,0.06,0.01,0.03,0.04,0.19
0.06,-0.00,0.25,0.02,0.04,0.30,0.07,0.12,1,-0.01,N/A,0.01,0.03,0.06,0.00,0.06,0.07,0.13
0.07,0.02,0.06,0.07,0.10,0.07,0.02,0.00,-0.01,1,N/A,0.03,0.08,0.10,0.02,0.05,-0.02,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,-0.08,0.03,0.05,0.02,0.00,0.02,0.09,0.01,0.03,N/A,1,0.01,0.06,-0.11,-0.02,0.03,0.07
0.18,0.14,0.07,0.07,0.04,0.08,0.09,0.01,0.03,0.08,N/A,0.01,1,0.21,0.08,0.11,0.08,0.22
0.36,0.01,0.14,0.10,0.03,0.13,0.12,0.06,0.06,0.10,N/A,0.06,0.21,1,0.12,0.18,0.04,0.22
0.14,0.42,0.04,0.14,-0.08,-0.03,0.05,0.01,0.00,0.02,N/A,-0.11,0.08,0.12,1,-0.03,0.11,0.05
0.18,0.05,0.06,0.03,0.07,0.10,0.11,0.03,0.06,0.05,N/A,-0.02,0.11,0.18,-0.03,1,0.02,0.15
0.10,-0.02,0.01,0.06,0.00,0.09,-0.04,0.04,0.07,-0.02,N/A,0.03,0.08,0.04,0.11,0.02,1,0.12
0.16,0.05,0.21,0.19,0.07,0.11,0.17,0.19,0.13,0.10,N/A,0.07,0.22,0.22,0.05,0.15,0.12,1
