0.01,-0.05,0.12,0.18,-0.03,0.11,N/A,N/A,-0.07,N/A,0.13,0.03,1,N/A,N/A,0.19,0.08,0.01,0.04,0.00,0.01,N/A,0.11,0.16,0.08,0.02,0.15,0.06,0.05,0.06,0.08,0.08,-0.01,-0.03,0.04,N/A,0.12,0.04,N/A,0.04,0.21,N/A,0.04,N/A,N/A,-0.02,0.13,0.08,N/A,0.04,0.05,0.06,N/A,N/A,-0.02,N/A,N/A,-0.02,0.08,0.03,0.09,0.04,0.05,0.04,0.13,0.18,0.06,-0.00,N/A,-0.01,0.02,0.00,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.09,0.51,0.07,0.09,0.62,N/A,N/A,0.14,N/A,0.55,0.46,0.19,N/A,N/A,1,0.58,0.11,0.28,0.17,0.03,N/A,0.10,0.11,0.47,0.46,0.12,0.13,0.16,0.12,0.10,0.67,0.30,0.12,0.14,N/A,0.42,0.12,N/A,0.47,0.43,N/A,0.06,N/A,N/A,0.18,0.63,0.57,N/A,0.16,0.47,0.53,N/A,N/A,0.19,N/A,N/A,0.24,0.31,0.23,0.67,0.38,0.05,0.09,0.68,0.76,0.37,0.05,N/A,0.20,0.05,0.20,0.22
0.09,0.02,0.51,0.08,0.05,0.64,N/A,N/A,0.07,N/A,0.55,0.48,0.08,N/A,N/A,0.58,1,0.08,0.21,0.13,0.02,N/A,0.19,0.14,0.49,0.47,0.05,0.15,0.13,0.13,0.05,0.62,0.38,0.09,0.02,N/A,0.36,0.11,N/A,0.44,0.35,N/A,0.11,N/A,N/A,0.12,0.64,0.52,N/A,0.11,0.44,0.46,N/A,N/A,0.15,N/A,N/A,0.15,0.09,0.20,0.45,0.42,0.01,0.09,0.47,0.60,0.38,-0.00,N/A,0.04,0.12,0.22,0.13
0.96,0.01,0.07,0.00,0.07,0.12,N/A,N/A,0.03,N/A,0.12,0.17,0.01,N/A,N/A,0.11,0.08,1,0.02,0.01,0.03,N/A,-0.04,0.10,0.17,0.09,-0.02,0.09,-0.02,-0.05,0.06,0.23,0.05,0.09,0.03,N/A,0.06,0.05,N/A,0.09,0.10,N/A,0.04,N/A,N/A,0.02,0.10,0.07,N/A,0.01,0.09,0.10,N/A,N/A,-0.01,N/A,N/A,0.04,0.05,0.01,0.07,0.10,-0.02,-0.02,0.10,0.11,0.04,0.01,N/A,0.03,0.04,0.01,0.08
0.01,0.02,0.19,0.03,-0.04,0.17,N/A,N/A,0.05,N/A,0.21,0.18,0.04,N/A,N/A,0.28,0.21,0.02,1,0.07,-0.05,N/A,0.03,0.10,0.18,0.13,0.11,0.08,0.07,-0.00,-0.02,0.18,0.12,-0.03,0.12,N/A,0.16,0.02,N/A,0.25,0.16,N/A,-0.02,N/A,N/A,0.01,0.17,0.15,N/A,0.11,0.24,0.20,N/A,N/A,0.15,N/A,N/A,0.24,0.21,0.07,0.30,0.13,-0.01,0.07,0.18,0.19,0.31,0.05,N/A,0.24,-0.00,0.05,0.14
0.00,0.22,0.14,0.00,0.05,0.12,N/A,N/A,0.03,N/A,0.17,0.05,0.00,N/A,N/A,0.17,0.13,0.01,0.07,1,0.05,N/A,0.00,-0.00,0.22,0.13,0.04,-0.07,0.04,0.07,0.01,0.14,0.10,0.07,0.02,N/A,0.10,0.00,N/A,0.09,0.14,N/A,-0.01,N/A,N/A,0.11,0.13,0.10,N/A,0.04,0.09,0.09,N/A,N/A,0.00,N/A,N/A,0.07,0.01,0.01,0.11,0.14,0.03,0.08,0.14,0.14,0.06,-0.02,N/A,0.08,0.02,0.03,-0.02
0.04,0.04,0.01,-0.01,0.07,0.05,N/A,N/A,-0.00,N/A,-0.03,0.05,0.01,N/A,N/A,0.03,0.02,0.03,-0.05,0.05,1,N/A,0.03,-0.03,-0.01,0.02,-0.02,0.00,0.07,0.02,0.01,0.01,0.01,0.04,0.00,N/A,0.13,0.04,N/A,0.04,0.13,N/A,0.03,N/A,N/A,0.04,0.07,0.04,N/A,0.10,0.04,0.02,N/A,N/A,0.02,N/A,N/A,-0.03,-0.00,0.05,0.03,0.07,0.03,0.02,0.00,0.03,-0.00,0.07,N/A,-0.00,0.03,-0.00,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.07,0.13,0.14,-0.04,0.27,N/A,N/A,-0.03,N/A,0.05,0.05,0.11,N/A,N/A,0.10,0.19,-0.04,0.03,0.00,0.03,N/A,1,0.02,0.05,0.08,-0.05,0.07,0.01,0.02,-0.07,0.03,0.12,-0.01,-0.05,N/A,0.11,-0.03,N/A,0.04,0.12,N/A,0.02,N/A,N/A,-0.02,0.16,0.14,N/A,-0.06,0.04,0.04,N/A,N/A,0.03,N/A,N/A,-0.02,0.02,-0.08,0.01,0.09,0.13,0.07,0.03,0.23,0.04,-0.04,N/A,-0.07,0.00,0.25,0.11
0.10,-0.10,0.09,0.21,0.04,0.10,N/A,N/A,0.06,N/A,0.11,0.07,0.16,N/A,N/A,0.11,0.14,0.10,0.10,-0.00,-0.03,N/A,0.02,1,0.10,0.04,0.08,0.06,0.02,-0.01,-0.02,0.07,0.03,0.02,-0.07,N/A,0.14,0.05,N/A,0.11,0.09,N/A,0.06,N/A,N/A,0.03,0.17,0.07,N/A,-0.01,0.11,0.08,N/A,N/A,0.06,N/A,N/A,0.02,0.00,0.02,0.10,0.15,-0.08,-0.02,0.07,0.09,0.13,0.04,N/A,-0.02,-0.08,-0.04,-0.04
0.16,0.09,0.64,0.09,0.05,0.63,N/A,N/A,0.13,N/A,0.80,0.40,0.08,N/A,N/A,0.47,0.49,0.17,0.18,0.22,-0.01,N/A,0.05,0.10,1,0.36,0.09,0.13,0.18,0.10,0.20,0.54,0.28,0.16,0.10,N/A,0.28,0.28,N/A,0.37,0.23,N/A,0.09,N/A,N/A,0.11,0.50,0.42,N/A,0.07,0.38,0.38,N/A,N/A,0.16,N/A,N/A,0.20,0.07,0.22,0.43,0.42,0.10,0.09,0.45,0.47,0.34,0.03,N/A,0.14,0.17,0.20,0.12
0.09,0.14,0.39,0.04,0.34,0.46,N/A,N/A,0.16,N/A,0.37,0.39,0.02,N/A,N/A,0.46,0.47,0.09,0.13,0.13,0.02,N/A,0.08,0.04,0.36,1,0.09,0.04,0.05,0.16,0.10,0.68,0.87,0.09,0.04,N/A,0.29,0.09,N/A,0.34,0.27,N/A,0.07,N/A,N/A,0.08,0.45,0.76,N/A,0.05,0.34,0.34,N/A,N/A,0.17,N/A,N/A,0.11,0.11,0.21,0.36,0.31,0.06,0.06,0.34,0.53,0.25,-0.02,N/A,-0.02,0.06,0.36,0.07
-0.01,0.12,0.18,0.04,-0.06,0.03,N/A,N/A,0.02,N/A,0.07,0.06,0.15,N/A,N/A,0.12,0.05,-0.02,0.11,0.04,-0.02,N/A,-0.05,0.08,0.09,0.09,1,-0.04,-0.05,0.03,0.02,0.12,0.05,0.03,0.04,N/A,0.14,0.07,N/A,0.08,0.20,N/A,-0.01,N/A,N/A,0.05,0.10,0.11,N/A,0.05,0.09,0.16,N/A,N/A,0.09,N/A,N/A,0.04,0.04,-0.02,0.10,0.03,0.12,0.04,0.08,0.10,0.32,-0.04,N/A,-0.00,0.06,0.03,0.02
0.10,0.03,0.12,0.04,-0.03,0.18,N/A,N/A,0.01,N/A,0.18,0.12,0.06,N/A,N/A,0.13,0.15,0.09,0.08,-0.07,0.00,N/A,0.07,0.06,0.13,0.04,-0.04,1,-0.02,-0.02,0.11,0.14,0.02,0.28,-0.03,N/A,0.14,0.04,N/A,0.12,0.17,N/A,0.05,N/A,N/A,-0.01,0.22,0.06,N/A,0.01,0.12,0.09,N/A,N/A,0.03,N/A,N/A,0.02,0.03,0.08,0.12,0.13,0.08,0.03,0.07,0.15,0.12,0.00,N/A,0.06,0.01,-0.01,0.18
-0.02,0.01,0.11,0.05,0.07,0.17,N/A,N/A,0.03,N/A,0.21,0.02,0.05,N/A,N/A,0.16,0.13,-0.02,0.07,0.04,0.07,N/A,0.01,0.02,0.18,0.05,-0.05,-0.02,1,0.03,0.13,0.14,0.02,0.05,-0.00,N/A,0.06,0.14,N/A,0.08,0.05,N/A,0.00,N/A,N/A,-0.04,0.14,0.08,N/A,-0.03,0.08,0.12,N/A,N/A,-0.03,N/A,N/A,0.06,0.05,0.01,0.10,0.13,0.06,-0.00,0.10,0.16,0.08,0.06,N/A,0.10,0.02,0.12,0.02
-0.06,0.06,0.10,0.10,0.06,0.11,N/A,N/A,-0.05,N/A,0.10,0.05,0.06,N/A,N/A,0.12,0.13,-0.05,-0.00,0.07,0.02,N/A,0.02,-0.01,0.10,0.16,0.03,-0.02,0.03,1,0.13,0.11,0.16,-0.02,0.01,N/A,0.10,-0.01,N/A,0.15,0.14,N/A,0.02,N/A,N/A,0.02,0.17,0.07,N/A,-0.01,0.14,0.17,N/A,N/A,-0.00,N/A,N/A,0.05,0.18,0.06,0.16,0.07,0.07,0.01,0.08,0.13,0.04,0.03,N/A,-0.03,-0.01,0.05,-0.03
0.07,0.06,0.18,0.06,0.03,0.11,N/A,N/A,0.05,N/A,0.18,0.10,0.08,N/A,N/A,0.10,0.05,0.06,-0.02,0.01,0.01,N/A,-0.07,-0.02,0.20,0.10,0.02,0.11,0.13,0.13,1,0.14,0.10,0.10,0.02,N/A,0.08,0.04,N/A,0.09,0.13,N/A,-0.00,N/A,N/A,-0.00,0.16,0.06,N/A,-0.01,0.09,0.11,N/A,N/A,0.08,N/A,N/A,-0.01,0.01,0.04,0.11,0.04,0.07,-0.04,0.09,0.10,0.07,-0.02,N/A,0.03,-0.04,0.09,0.02
0.22,0.11,0.51,0.03,0.22,0.61,N/A,N/A,0.17,N/A,0.57,0.50,0.08,N/A,N/A,0.67,0.62,0.23,0.18,0.14,0.01,N/A,0.03,0.07,0.54,0.68,0.12,0.14,0.14,0.11,0.14,1,0.50,0.18,0.12,N/A,0.37,0.15,N/A,0.47,0.34,N/A,0.08,N/A,N/A,0.08,0.61,0.68,N/A,0.12,0.47,0.49,N/A,N/A,0.17,N/A,N/A,0.20,0.20,0.20,0.51,0.41,0.09,0.08,0.56,0.79,0.37,-0.01,N/A,0.15,0.10,0.23,0.08
0.06,0.14,0.33,0.04,0.01,0.36,N/A,N/A,0.13,N/A,0.29,0.28,-0.01,N/A,N/A,0.30,0.38,0.05,0.12,0.10,0.01,N/A,0.12,0.03,0.28,0.87,0.05,0.02,0.02,0.16,0.10,0.50,1,0.03,0.02,N/A,0.25,0.06,N/A,0.27,0.22,N/A,0.06,N/A,N/A,0.06,0.34,0.43,N/A,0.00,0.27,0.26,N/A,N/A,0.05,N/A,N/A,0.08,0.05,0.20,0.27,0.25,0.01,0.05,0.21,0.33,0.18,-0.02,N/A,-0.02,0.04,0.41,0.07
0.10,0.06,0.10,-0.04,0.05,0.18,N/A,N/A,0.03,N/A,0.18,0.08,-0.03,N/A,N/A,0.12,0.09,0.09,-0.03,0.07,0.04,N/A,-0.01,0.02,0.16,0.09,0.03,0.28,0.05,-0.02,0.10,0.18,0.03,1,-0.08,N/A,0.02,-0.00,N/A,0.08,0.05,N/A,0.07,N/A,N/A,0.04,0.17,0.11,N/A,0.27,0.08,0.06,N/A,N/A,-0.01,N/A,N/A,0.04,-0.00,-0.04,0.09,0.18,0.14,-0.02,0.09,0.17,0.04,-0.01,N/A,0.07,0.22,0.04,-0.02
0.05,0.01,0.02,-0.04,-0.03,0.10,N/A,N/A,0.04,N/A,0.06,-0.00,0.04,N/A,N/A,0.14,0.02,0.03,0.12,0.02,0.00,N/A,-0.05,-0.07,0.10,0.04,0.04,-0.03,-0.00,0.01,0.02,0.12,0.02,-0.08,1,N/A,0.12,0.05,N/A,-0.00,0.13,N/A,-0.03,N/A,N/A,-0.03,0.05,0.06,N/A,0.04,-0.01,0.13,N/A,N/A,0.09,N/A,N/A,0.04,0.20,-0.01,0.06,0.01,-0.02,0.01,0.08,0.12,0.03,-0.08,N/A,0.12,0.09,-0.07,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.07,0.31,0.03,-0.00,0.40,N/A,N/A,0.15,N/A,0.30,0.28,0.12,N/A,N/A,0.42,0.36,0.06,0.16,0.10,0.13,N/A,0.11,0.14,0.28,0.29,0.14,0.14,0.06,0.10,0.08,0.37,0.25,0.02,0.12,N/A,1,0.11,N/A,0.31,0.76,N/A,-0.01,N/A,N/A,0.05,0.38,0.31,N/A,0.12,0.31,0.39,N/A,N/A,0.10,N/A,N/A,0.15,0.13,0.11,0.37,0.25,0.02,0.10,0.29,0.46,0.25,-0.01,N/A,0.13,0.03,0.20,0.12
0.07,-0.08,0.21,0.03,0.05,0.22,N/A,N/A,0.09,N/A,0.17,0.09,0.04,N/A,N/A,0.12,0.11,0.05,0.02,0.00,0.04,N/A,-0.03,0.05,0.28,0.09,0.07,0.04,0.14,-0.01,0.04,0.15,0.06,-0.00,0.05,N/A,0.11,1,N/A,0.10,0.09,N/A,-0.03,N/A,N/A,-0.01,0.15,0.09,N/A,0.04,0.10,0.11,N/A,N/A,0.02,N/A,N/A,0.05,0.02,0.05,0.11,0.17,-0.00,0.04,0.17,0.12,0.15,0.13,N/A,0.01,-0.02,-0.02,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.13,0.38,0.03,0.11,0.48,N/A,N/A,0.12,N/A,0.44,0.35,0.04,N/A,N/A,0.47,0.44,0.09,0.25,0.09,0.04,N/A,0.04,0.11,0.37,0.34,0.08,0.12,0.08,0.15,0.09,0.47,0.27,0.08,-0.00,N/A,0.31,0.10,N/A,1,0.29,N/A,0.04,N/A,N/A,0.13,0.46,0.39,N/A,0.11,1.00,0.65,N/A,N/A,0.12,N/A,N/A,0.11,0.12,0.12,0.89,0.43,0.01,0.05,0.36,0.48,0.32,0.00,N/A,0.15,0.10,0.17,0.15
0.11,0.07,0.35,0.08,0.02,0.38,N/A,N/A,0.11,N/A,0.26,0.25,0.21,N/A,N/A,0.43,0.35,0.10,0.16,0.14,0.13,N/A,0.12,0.09,0.23,0.27,0.20,0.17,0.05,0.14,0.13,0.34,0.22,0.05,0.13,N/A,0.76,0.09,N/A,0.29,1,N/A,0.03,N/A,N/A,0.06,0.36,0.29,N/A,0.06,0.29,0.32,N/A,N/A,0.06,N/A,N/A,0.16,0.13,0.09,0.35,0.27,0.04,0.03,0.29,0.44,0.27,-0.04,N/A,0.12,0.06,0.20,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,-0.04,0.18,0.16,-0.02,0.11,N/A,N/A,-0.07,N/A,0.07,0.08,0.04,N/A,N/A,0.06,0.11,0.04,-0.02,-0.01,0.03,N/A,0.02,0.06,0.09,0.07,-0.01,0.05,0.00,0.02,-0.00,0.08,0.06,0.07,-0.03,N/A,-0.01,-0.03,N/A,0.04,0.03,N/A,1,N/A,N/A,0.02,0.15,0.06,N/A,0.07,0.04,0.05,N/A,N/A,0.03,N/A,N/A,-0.01,-0.03,-0.04,0.04,0.03,0.09,-0.01,0.03,0.05,0.12,-0.03,N/A,-0.01,0.05,-0.01,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,-0.03,0.06,0.04,0.01,0.10,N/A,N/A,-0.02,N/A,0.14,0.05,-0.02,N/A,N/A,0.18,0.12,0.02,0.01,0.11,0.04,N/A,-0.02,0.03,0.11,0.08,0.05,-0.01,-0.04,0.02,-0.00,0.08,0.06,0.04,-0.03,N/A,0.05,-0.01,N/A,0.13,0.06,N/A,0.02,N/A,N/A,1,0.09,0.11,N/A,0.11,0.13,0.08,N/A,N/A,0.06,N/A,N/A,0.01,0.02,0.06,0.13,0.13,-0.04,0.02,0.11,0.09,0.06,-0.02,N/A,0.12,-0.01,0.04,0.02
0.10,0.11,0.55,0.14,0.07,0.64,N/A,N/A,0.11,N/A,0.56,0.44,0.13,N/A,N/A,0.63,0.64,0.10,0.17,0.13,0.07,N/A,0.16,0.17,0.50,0.45,0.10,0.22,0.14,0.17,0.16,0.61,0.34,0.17,0.05,N/A,0.38,0.15,N/A,0.46,0.36,N/A,0.15,N/A,N/A,0.09,1,0.49,N/A,0.13,0.46,0.46,N/A,N/A,0.18,N/A,N/A,0.18,0.15,0.14,0.51,0.47,0.03,0.08,0.49,0.62,0.41,-0.00,N/A,0.12,0.08,0.24,0.14
