1,0.06,0.44,N/A,0.10,-0.00,N/A,-0.03,0.04,-0.04,N/A,0.04,0.03,-0.04,N/A
0.06,1,-0.05,N/A,0.05,0.01,N/A,0.04,-0.00,0.01,N/A,0.01,-0.00,0.01,N/A
0.44,-0.05,1,N/A,0.04,-0.02,N/A,0.06,0.07,-0.01,N/A,0.02,-0.02,-0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.05,0.04,N/A,1,0.10,N/A,0.12,0.23,0.21,N/A,0.12,0.09,0.21,N/A
-0.00,0.01,-0.02,N/A,0.10,1,N/A,0.05,-0.03,0.08,N/A,0.03,0.10,0.08,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.04,0.06,N/A,0.12,0.05,N/A,1,0.21,0.03,N/A,0.05,-0.01,0.03,N/A
0.04,-0.00,0.07,N/A,0.23,-0.03,N/A,0.21,1,0.08,N/A,0.29,0.05,0.08,N/A
-0.04,0.01,-0.01,N/A,0.21,0.08,N/A,0.03,0.08,1,N/A,0.06,0.13,1.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.01,0.02,N/A,0.12,0.03,N/A,0.05,0.29,0.06,N/A,1,0.16,0.06,N/A
0.03,-0.00,-0.02,N/A,0.09,0.10,N/A,-0.01,0.05,0.13,N/A,0.16,1,0.13,N/A
-0.04,0.01,-0.01,N/A,0.21,0.08,N/A,0.03,0.08,1.00,N/A,0.06,0.13,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
