1,0.13,0.02,0.04,0.01,0.02,0.09,0.03,0.07,0.02,0.03,0.02,0.02,0.01,0.05,N/A,-0.00,0.08,0.06,N/A,0.01,N/A,N/A,N/A,-0.03,-0.00
0.13,1,0.08,0.04,0.01,0.21,0.11,-0.04,0.02,0.01,0.03,0.04,0.01,0.11,0.03,N/A,0.03,0.06,0.00,N/A,0.06,N/A,N/A,N/A,0.06,0.17
0.02,0.08,1,0.02,0.04,0.05,0.01,0.03,0.05,0.05,-0.02,-0.01,-0.01,0.08,-0.05,N/A,0.06,0.10,0.02,N/A,0.05,N/A,N/A,N/A,-0.00,0.02
0.04,0.04,0.02,1,0.09,-0.02,0.12,0.08,0.01,0.04,0.21,0.03,-0.01,0.04,0.07,N/A,0.06,0.11,0.06,N/A,0.12,N/A,N/A,N/A,0.10,0.03
0.01,0.01,0.04,0.09,1,-0.04,0.08,0.04,0.10,0.01,0.05,0.03,0.01,-0.00,0.05,N/A,-0.04,0.04,0.09,N/A,0.05,N/A,N/A,N/A,0.08,0.01
0.02,0.21,0.05,-0.02,-0.04,1,0.08,0.04,0.09,0.08,0.14,0.12,0.01,0.10,-0.02,N/A,0.04,0.00,0.02,N/A,0.05,N/A,N/A,N/A,-0.08,0.13
0.09,0.11,0.01,0.12,0.08,0.08,1,0.09,0.04,0.07,0.07,-0.01,-0.00,-0.03,-0.01,N/A,0.18,0.03,0.02,N/A,0.02,N/A,N/A,N/A,0.06,0.37
0.03,-0.04,0.03,0.08,0.04,0.04,0.09,1,0.09,0.43,0.17,-0.01,-0.00,-0.04,-0.01,N/A,0.31,0.13,0.07,N/A,-0.01,N/A,N/A,N/A,0.05,0.00
0.07,0.02,0.05,0.01,0.10,0.09,0.04,0.09,1,0.05,0.19,0.00,-0.02,0.10,-0.05,N/A,0.10,0.11,0.11,N/A,0.02,N/A,N/A,N/A,0.07,-0.00
0.02,0.01,0.05,0.04,0.01,0.08,0.07,0.43,0.05,1,0.04,-0.01,-0.02,-0.00,0.22,N/A,0.25,-0.01,0.03,N/A,-0.02,N/A,N/A,N/A,0.12,0.01
0.03,0.03,-0.02,0.21,0.05,0.14,0.07,0.17,0.19,0.04,1,0.00,-0.02,-0.00,0.08,N/A,0.06,-0.00,0.03,N/A,0.11,N/A,N/A,N/A,0.04,0.00
0.02,0.04,-0.01,0.03,0.03,0.12,-0.01,-0.01,0.00,-0.01,0.00,1,-0.00,0.06,0.00,N/A,0.00,0.01,0.01,N/A,0.01,N/A,N/A,N/A,-0.01,0.08
0.02,0.01,-0.01,-0.01,0.01,0.01,-0.00,-0.00,-0.02,-0.02,-0.02,-0.00,1,-0.00,-0.01,N/A,-0.02,-0.01,-0.01,N/A,0.00,N/A,N/A,N/A,-0.02,0.00
0.01,0.11,0.08,0.04,-0.00,0.10,-0.03,-0.04,0.10,-0.00,-0.00,0.06,-0.00,1,0.00,N/A,0.00,0.00,0.04,N/A,0.11,N/A,N/A,N/A,0.02,0.00
0.05,0.03,-0.05,0.07,0.05,-0.02,-0.01,-0.01,-0.05,0.22,0.08,0.00,-0.01,0.00,1,N/A,0.07,-0.02,-0.00,N/A,-0.00,N/A,N/A,N/A,0.03,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.03,0.06,0.06,-0.04,0.04,0.18,0.31,0.10,0.25,0.06,0.00,-0.02,0.00,0.07,N/A,1,0.04,0.05,N/A,0.03,N/A,N/A,N/A,0.10,0.24
0.08,0.06,0.10,0.11,0.04,0.00,0.03,0.13,0.11,-0.01,-0.00,0.01,-0.01,0.00,-0.02,N/A,0.04,1,0.41,N/A,-0.00,N/A,N/A,N/A,0.05,0.00
0.06,0.00,0.02,0.06,0.09,0.02,0.02,0.07,0.11,0.03,0.03,0.01,-0.01,0.04,-0.00,N/A,0.05,0.41,1,N/A,0.04,N/A,N/A,N/A,0.06,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.06,0.05,0.12,0.05,0.05,0.02,-0.01,0.02,-0.02,0.11,0.01,0.00,0.11,-0.00,N/A,0.03,-0.00,0.04,N/A,1,N/A,N/A,N/A,0.18,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.06,-0.00,0.10,0.08,-0.08,0.06,0.05,0.07,0.12,0.04,-0.01,-0.02,0.02,0.03,N/A,0.10,0.05,0.06,N/A,0.18,N/A,N/A,N/A,1,0.03
-0.00,0.17,0.02,0.03,0.01,0.13,0.37,0.00,-0.00,0.01,0.00,0.08,0.00,0.00,0.11,N/A,0.24,0.00,0.03,N/A,0.08,N/A,N/A,N/A,0.03,1
