1,0.01,N/A,0.14,0.03,0.10,-0.02,0.11,0.10,0.00,0.06,0.10,0.13,0.16,N/A,0.04,0.10,0.01,0.24,N/A,0.12,0.12
0.01,1,N/A,0.22,0.09,0.20,0.03,0.27,0.22,0.02,0.08,0.23,0.24,0.28,N/A,0.04,0.19,0.95,0.04,N/A,0.26,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,0.22,N/A,1,0.20,0.36,0.04,0.57,0.38,0.09,0.21,0.39,0.52,0.59,N/A,0.18,0.39,0.28,0.21,N/A,0.50,0.84
0.03,0.09,N/A,0.20,1,0.16,0.03,0.28,0.16,0.02,0.10,0.19,0.23,0.26,N/A,0.04,0.15,0.09,-0.02,N/A,0.30,0.24
0.10,0.20,N/A,0.36,0.16,1,0.05,0.43,0.26,0.07,0.16,0.31,0.50,0.45,N/A,0.11,0.26,0.24,0.07,N/A,0.40,0.35
-0.02,0.03,N/A,0.04,0.03,0.05,1,0.15,0.07,0.02,0.02,0.07,0.10,0.09,N/A,0.01,0.02,0.02,-0.02,N/A,0.09,0.05
0.11,0.27,N/A,0.57,0.28,0.43,0.15,1,0.48,0.10,0.24,0.49,0.62,0.66,N/A,0.23,0.42,0.34,0.11,N/A,0.66,0.58
0.10,0.22,N/A,0.38,0.16,0.26,0.07,0.48,1,0.07,0.13,0.28,0.37,0.47,N/A,0.18,0.27,0.22,0.23,N/A,0.54,0.32
0.00,0.02,N/A,0.09,0.02,0.07,0.02,0.10,0.07,1,0.05,0.02,0.16,0.16,N/A,0.03,0.04,0.03,0.06,N/A,0.06,0.08
0.06,0.08,N/A,0.21,0.10,0.16,0.02,0.24,0.13,0.05,1,0.10,0.24,0.25,N/A,0.47,0.16,0.09,0.11,N/A,0.22,0.22
0.10,0.23,N/A,0.39,0.19,0.31,0.07,0.49,0.28,0.02,0.10,1,0.44,0.46,N/A,0.17,0.32,0.25,0.08,N/A,0.45,0.35
0.13,0.24,N/A,0.52,0.23,0.50,0.10,0.62,0.37,0.16,0.24,0.44,1,0.65,N/A,0.23,0.41,0.29,0.13,N/A,0.59,0.56
0.16,0.28,N/A,0.59,0.26,0.45,0.09,0.66,0.47,0.16,0.25,0.46,0.65,1,N/A,0.19,0.40,0.32,0.20,N/A,0.60,0.59
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.04,N/A,0.18,0.04,0.11,0.01,0.23,0.18,0.03,0.47,0.17,0.23,0.19,N/A,1,0.17,0.06,0.12,N/A,0.24,0.22
0.10,0.19,N/A,0.39,0.15,0.26,0.02,0.42,0.27,0.04,0.16,0.32,0.41,0.40,N/A,0.17,1,0.22,0.17,N/A,0.36,0.37
0.01,0.95,N/A,0.28,0.09,0.24,0.02,0.34,0.22,0.03,0.09,0.25,0.29,0.32,N/A,0.06,0.22,1,0.08,N/A,0.28,0.27
0.24,0.04,N/A,0.21,-0.02,0.07,-0.02,0.11,0.23,0.06,0.11,0.08,0.13,0.20,N/A,0.12,0.17,0.08,1,N/A,0.10,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,0.26,N/A,0.50,0.30,0.40,0.09,0.66,0.54,0.06,0.22,0.45,0.59,0.60,N/A,0.24,0.36,0.28,0.10,N/A,1,0.52
0.12,0.23,N/A,0.84,0.24,0.35,0.05,0.58,0.32,0.08,0.22,0.35,0.56,0.59,N/A,0.22,0.37,0.27,0.12,N/A,0.52,1
