1,N/A,0.10,0.05,0.29,0.16,0.41,0.07,0.26,N/A,0.55,0.15,N/A,0.06,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,N/A,1,0.05,-0.01,0.07,0.13,-0.04,0.02,N/A,0.07,-0.02,N/A,0.05,0.04
0.05,N/A,0.05,1,0.12,0.01,0.13,0.03,0.04,N/A,0.11,0.22,N/A,-0.02,0.01
0.29,N/A,-0.01,0.12,1,0.25,0.14,0.01,0.02,N/A,0.24,0.03,N/A,-0.01,0.00
0.16,N/A,0.07,0.01,0.25,1,0.08,0.01,0.12,N/A,0.11,0.04,N/A,0.11,0.19
0.41,N/A,0.13,0.13,0.14,0.08,1,0.13,0.15,N/A,0.33,0.16,N/A,0.04,0.10
0.07,N/A,-0.04,0.03,0.01,0.01,0.13,1,-0.02,N/A,0.08,0.13,N/A,0.07,0.07
0.26,N/A,0.02,0.04,0.02,0.12,0.15,-0.02,1,N/A,0.19,0.06,N/A,0.02,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.55,N/A,0.07,0.11,0.24,0.11,0.33,0.08,0.19,N/A,1,0.11,N/A,0.06,0.09
0.15,N/A,-0.02,0.22,0.03,0.04,0.16,0.13,0.06,N/A,0.11,1,N/A,0.00,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,N/A,0.05,-0.02,-0.01,0.11,0.04,0.07,0.02,N/A,0.06,0.00,N/A,1,-0.01
0.16,N/A,0.04,0.01,0.00,0.19,0.10,0.07,0.07,N/A,0.09,0.21,N/A,-0.01,1
