1,0.03,0.08,-0.05,0.15,N/A,-0.08,N/A,N/A,0.18,-0.06,N/A
0.03,1,0.03,0.03,-0.02,N/A,0.11,N/A,N/A,-0.01,-0.02,N/A
0.08,0.03,1,-0.01,0.14,N/A,0.01,N/A,N/A,0.01,-0.02,N/A
-0.05,0.03,-0.01,1,0.02,N/A,-0.00,N/A,N/A,-0.00,0.09,N/A
0.15,-0.02,0.14,0.02,1,N/A,-0.01,N/A,N/A,0.10,-0.09,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.08,0.11,0.01,-0.00,-0.01,N/A,1,N/A,N/A,0.01,0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,-0.01,0.01,-0.00,0.10,N/A,0.01,N/A,N/A,1,-0.02,N/A
-0.06,-0.02,-0.02,0.09,-0.09,N/A,0.01,N/A,N/A,-0.02,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
