1,0.12,0.00,0.10,0.10,0.03,0.10,0.04
0.12,1,-0.02,0.03,0.07,0.05,0.04,-0.00
0.00,-0.02,1,0.13,0.04,0.01,0.02,0.06
0.10,0.03,0.13,1,0.11,0.18,0.07,0.24
0.10,0.07,0.04,0.11,1,0.05,0.08,0.01
0.03,0.05,0.01,0.18,0.05,1,0.07,0.07
0.10,0.04,0.02,0.07,0.08,0.07,1,-0.02
0.04,-0.00,0.06,0.24,0.01,0.07,-0.02,1
