1,0.00,0.12,0.02,-0.06,0.03,0.09,-0.04,0.01,0.03,0.05,N/A,0.14,0.09,N/A
0.00,1,0.01,0.06,0.00,-0.00,0.08,0.05,0.03,-0.03,0.14,N/A,0.05,-0.03,N/A
0.12,0.01,1,0.01,0.06,0.03,0.04,-0.00,0.05,-0.00,-0.06,N/A,0.09,0.03,N/A
0.02,0.06,0.01,1,0.02,0.07,0.06,0.01,-0.01,-0.00,0.01,N/A,0.21,0.03,N/A
-0.06,0.00,0.06,0.02,1,0.09,0.12,0.01,0.05,-0.02,-0.03,N/A,0.02,0.07,N/A
0.03,-0.00,0.03,0.07,0.09,1,-0.01,0.04,0.03,0.06,0.02,N/A,0.05,0.10,N/A
0.09,0.08,0.04,0.06,0.12,-0.01,1,0.07,-0.05,0.00,0.12,N/A,0.15,0.14,N/A
-0.04,0.05,-0.00,0.01,0.01,0.04,0.07,1,-0.04,0.03,0.27,N/A,-0.02,-0.04,N/A
0.01,0.03,0.05,-0.01,0.05,0.03,-0.05,-0.04,1,-0.05,0.04,N/A,0.08,0.04,N/A
0.03,-0.03,-0.00,-0.00,-0.02,0.06,0.00,0.03,-0.05,1,0.07,N/A,0.02,-0.07,N/A
0.05,0.14,-0.06,0.01,-0.03,0.02,0.12,0.27,0.04,0.07,1,N/A,-0.02,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,0.05,0.09,0.21,0.02,0.05,0.15,-0.02,0.08,0.02,-0.02,N/A,1,0.02,N/A
0.09,-0.03,0.03,0.03,0.07,0.10,0.14,-0.04,0.04,-0.07,0.03,N/A,0.02,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
