1,0.09,N/A,N/A,0.15,N/A,N/A,0.21,0.21,N/A,0.10,0.02,0.04,0.37,N/A,N/A,N/A,0.06,0.08,N/A,0.43,N/A,0.03,0.22,-0.03,0.37,0.07,0.11,0.03,0.19,N/A,0.20,N/A,0.11,N/A,0.06,0.06,0.02
0.09,1,N/A,N/A,-0.02,N/A,N/A,-0.02,-0.04,N/A,-0.01,0.07,0.04,0.10,N/A,N/A,N/A,-0.04,-0.01,N/A,0.13,N/A,-0.00,0.03,-0.03,0.10,-0.04,-0.00,-0.02,0.04,N/A,0.03,N/A,0.03,N/A,0.06,0.08,-0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,-0.02,N/A,N/A,1,N/A,N/A,0.07,0.15,N/A,0.06,0.14,0.29,0.09,N/A,N/A,N/A,0.20,-0.01,N/A,0.11,N/A,-0.02,0.17,0.14,0.09,0.04,0.31,0.10,0.23,N/A,-0.05,N/A,0.00,N/A,0.04,0.10,0.37
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,-0.02,N/A,N/A,0.07,N/A,N/A,1,0.02,N/A,0.07,-0.05,0.01,0.10,N/A,N/A,N/A,-0.04,0.04,N/A,0.13,N/A,0.01,0.19,0.05,0.10,0.06,0.02,0.03,0.16,N/A,0.49,N/A,-0.03,N/A,0.01,0.01,0.08
0.21,-0.04,N/A,N/A,0.15,N/A,N/A,0.02,1,N/A,0.04,-0.02,0.26,0.10,N/A,N/A,N/A,0.23,-0.07,N/A,0.08,N/A,-0.01,0.15,0.04,0.10,-0.02,0.41,0.05,0.25,N/A,0.04,N/A,0.01,N/A,0.04,0.05,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,-0.01,N/A,N/A,0.06,N/A,N/A,0.07,0.04,N/A,1,-0.01,0.02,0.15,N/A,N/A,N/A,-0.01,0.01,N/A,0.13,N/A,0.03,0.17,-0.02,0.15,0.13,0.05,0.06,0.07,N/A,-0.01,N/A,0.16,N/A,-0.05,0.11,0.14
0.02,0.07,N/A,N/A,0.14,N/A,N/A,-0.05,-0.02,N/A,-0.01,1,-0.06,0.03,N/A,N/A,N/A,-0.02,0.03,N/A,0.05,N/A,-0.00,-0.00,0.01,0.03,-0.04,-0.04,0.01,-0.05,N/A,-0.03,N/A,-0.06,N/A,-0.05,-0.00,0.03
0.04,0.04,N/A,N/A,0.29,N/A,N/A,0.01,0.26,N/A,0.02,-0.06,1,0.07,N/A,N/A,N/A,0.62,0.00,N/A,0.08,N/A,-0.03,0.11,0.02,0.07,-0.09,0.86,-0.02,0.42,N/A,-0.03,N/A,0.04,N/A,-0.02,0.23,0.03
0.37,0.10,N/A,N/A,0.09,N/A,N/A,0.10,0.10,N/A,0.15,0.03,0.07,1,N/A,N/A,N/A,0.02,0.09,N/A,0.43,N/A,0.05,0.19,0.01,1.00,0.02,0.13,0.10,0.12,N/A,-0.01,N/A,0.08,N/A,0.02,0.10,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,-0.04,N/A,N/A,0.20,N/A,N/A,-0.04,0.23,N/A,-0.01,-0.02,0.62,0.02,N/A,N/A,N/A,1,-0.01,N/A,0.05,N/A,-0.05,0.01,-0.00,0.02,-0.03,0.59,0.05,0.22,N/A,-0.01,N/A,0.13,N/A,-0.00,0.17,0.07
0.08,-0.01,N/A,N/A,-0.01,N/A,N/A,0.04,-0.07,N/A,0.01,0.03,0.00,0.09,N/A,N/A,N/A,-0.01,1,N/A,0.03,N/A,0.00,-0.01,-0.00,0.09,-0.07,-0.03,0.11,-0.07,N/A,-0.02,N/A,-0.02,N/A,-0.08,-0.01,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.43,0.13,N/A,N/A,0.11,N/A,N/A,0.13,0.08,N/A,0.13,0.05,0.08,0.43,N/A,N/A,N/A,0.05,0.03,N/A,1,N/A,0.05,0.15,0.03,0.43,0.04,0.07,0.15,0.17,N/A,0.13,N/A,0.05,N/A,0.06,0.14,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,-0.00,N/A,N/A,-0.02,N/A,N/A,0.01,-0.01,N/A,0.03,-0.00,-0.03,0.05,N/A,N/A,N/A,-0.05,0.00,N/A,0.05,N/A,1,0.03,-0.04,0.05,-0.00,-0.00,-0.02,0.04,N/A,0.05,N/A,0.02,N/A,-0.04,-0.01,-0.00
0.22,0.03,N/A,N/A,0.17,N/A,N/A,0.19,0.15,N/A,0.17,-0.00,0.11,0.19,N/A,N/A,N/A,0.01,-0.01,N/A,0.15,N/A,0.03,1,-0.01,0.19,0.08,0.16,0.09,0.48,N/A,0.13,N/A,0.04,N/A,0.13,0.10,0.04
-0.03,-0.03,N/A,N/A,0.14,N/A,N/A,0.05,0.04,N/A,-0.02,0.01,0.02,0.01,N/A,N/A,N/A,-0.00,-0.00,N/A,0.03,N/A,-0.04,-0.01,1,0.01,0.04,0.02,0.07,-0.07,N/A,0.01,N/A,-0.03,N/A,0.11,0.25,-0.00
0.37,0.10,N/A,N/A,0.09,N/A,N/A,0.10,0.10,N/A,0.15,0.03,0.07,1.00,N/A,N/A,N/A,0.02,0.09,N/A,0.43,N/A,0.05,0.19,0.01,1,0.02,0.13,0.10,0.12,N/A,-0.01,N/A,0.08,N/A,0.02,0.10,0.05
0.07,-0.04,N/A,N/A,0.04,N/A,N/A,0.06,-0.02,N/A,0.13,-0.04,-0.09,0.02,N/A,N/A,N/A,-0.03,-0.07,N/A,0.04,N/A,-0.00,0.08,0.04,0.02,1,-0.03,-0.08,0.05,N/A,-0.02,N/A,0.04,N/A,0.04,0.02,0.05
0.11,-0.00,N/A,N/A,0.31,N/A,N/A,0.02,0.41,N/A,0.05,-0.04,0.86,0.13,N/A,N/A,N/A,0.59,-0.03,N/A,0.07,N/A,-0.00,0.16,0.02,0.13,-0.03,1,0.00,0.42,N/A,-0.03,N/A,0.09,N/A,0.00,0.18,0.08
0.03,-0.02,N/A,N/A,0.10,N/A,N/A,0.03,0.05,N/A,0.06,0.01,-0.02,0.10,N/A,N/A,N/A,0.05,0.11,N/A,0.15,N/A,-0.02,0.09,0.07,0.10,-0.08,0.00,1,0.10,N/A,-0.00,N/A,0.12,N/A,0.06,0.06,0.02
0.19,0.04,N/A,N/A,0.23,N/A,N/A,0.16,0.25,N/A,0.07,-0.05,0.42,0.12,N/A,N/A,N/A,0.22,-0.07,N/A,0.17,N/A,0.04,0.48,-0.07,0.12,0.05,0.42,0.10,1,N/A,0.22,N/A,0.12,N/A,0.00,0.16,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.20,0.03,N/A,N/A,-0.05,N/A,N/A,0.49,0.04,N/A,-0.01,-0.03,-0.03,-0.01,N/A,N/A,N/A,-0.01,-0.02,N/A,0.13,N/A,0.05,0.13,0.01,-0.01,-0.02,-0.03,-0.00,0.22,N/A,1,N/A,0.01,N/A,-0.01,0.01,-0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.03,N/A,N/A,0.00,N/A,N/A,-0.03,0.01,N/A,0.16,-0.06,0.04,0.08,N/A,N/A,N/A,0.13,-0.02,N/A,0.05,N/A,0.02,0.04,-0.03,0.08,0.04,0.09,0.12,0.12,N/A,0.01,N/A,1,N/A,-0.06,-0.00,-0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.06,N/A,N/A,0.04,N/A,N/A,0.01,0.04,N/A,-0.05,-0.05,-0.02,0.02,N/A,N/A,N/A,-0.00,-0.08,N/A,0.06,N/A,-0.04,0.13,0.11,0.02,0.04,0.00,0.06,0.00,N/A,-0.01,N/A,-0.06,N/A,1,0.42,-0.00
