1,0.13,0.04,0.10,0.05,-0.03,0.08
0.13,1,0.17,0.02,0.19,-0.02,0.12
0.04,0.17,1,0.06,0.02,0.01,0.06
0.10,0.02,0.06,1,0.20,0.11,0.07
0.05,0.19,0.02,0.20,1,0.28,0.07
-0.03,-0.02,0.01,0.11,0.28,1,0.04
0.08,0.12,0.06,0.07,0.07,0.04,1
