1,-0.01,N/A,N/A,-0.02,0.03,0.09,0.00,N/A,N/A,0.06,0.02,0.02,N/A
-0.01,1,N/A,N/A,0.14,-0.02,0.06,-0.00,N/A,N/A,0.04,0.08,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.14,N/A,N/A,1,-0.07,0.03,0.02,N/A,N/A,0.04,0.00,-0.01,N/A
0.03,-0.02,N/A,N/A,-0.07,1,-0.04,0.03,N/A,N/A,0.11,0.02,0.03,N/A
0.09,0.06,N/A,N/A,0.03,-0.04,1,0.03,N/A,N/A,0.08,0.02,0.03,N/A
0.00,-0.00,N/A,N/A,0.02,0.03,0.03,1,N/A,N/A,0.06,-0.01,0.09,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.04,N/A,N/A,0.04,0.11,0.08,0.06,N/A,N/A,1,0.11,-0.02,N/A
0.02,0.08,N/A,N/A,0.00,0.02,0.02,-0.01,N/A,N/A,0.11,1,0.07,N/A
0.02,0.03,N/A,N/A,-0.01,0.03,0.03,0.09,N/A,N/A,-0.02,0.07,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
