1,0.21,-0.04,N/A,0.08,0.08,0.04,N/A,-0.02,0.04,0.02,N/A,N/A,-0.03,-0.04,0.03
0.21,1,0.27,N/A,0.29,0.57,0.41,N/A,0.13,0.10,0.20,N/A,N/A,0.22,0.10,0.08
-0.04,0.27,1,N/A,0.03,0.16,0.13,N/A,-0.03,0.05,0.05,N/A,N/A,0.11,-0.02,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.29,0.03,N/A,1,0.22,0.08,N/A,0.13,0.04,0.02,N/A,N/A,0.05,-0.01,0.00
0.08,0.57,0.16,N/A,0.22,1,0.22,N/A,0.14,0.01,0.56,N/A,N/A,0.11,0.04,0.02
0.04,0.41,0.13,N/A,0.08,0.22,1,N/A,0.07,0.03,0.03,N/A,N/A,0.09,-0.02,0.51
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.13,-0.03,N/A,0.13,0.14,0.07,N/A,1,0.01,0.10,N/A,N/A,-0.01,0.05,0.11
0.04,0.10,0.05,N/A,0.04,0.01,0.03,N/A,0.01,1,-0.03,N/A,N/A,-0.02,-0.01,-0.03
0.02,0.20,0.05,N/A,0.02,0.56,0.03,N/A,0.10,-0.03,1,N/A,N/A,0.03,0.04,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.22,0.11,N/A,0.05,0.11,0.09,N/A,-0.01,-0.02,0.03,N/A,N/A,1,0.03,-0.01
-0.04,0.10,-0.02,N/A,-0.01,0.04,-0.02,N/A,0.05,-0.01,0.04,N/A,N/A,0.03,1,0.01
0.03,0.08,0.12,N/A,0.00,0.02,0.51,N/A,0.11,-0.03,0.01,N/A,N/A,-0.01,0.01,1
