1,N/A,0.16,0.05,N/A,N/A,N/A,0.11,0.03,0.13,0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,N/A,1,0.02,N/A,N/A,N/A,0.02,-0.04,0.06,0.08,N/A
0.05,N/A,0.02,1,N/A,N/A,N/A,0.02,-0.03,0.11,0.08,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,N/A,0.02,0.02,N/A,N/A,N/A,1,0.01,0.08,-0.05,N/A
0.03,N/A,-0.04,-0.03,N/A,N/A,N/A,0.01,1,-0.06,0.11,N/A
0.13,N/A,0.06,0.11,N/A,N/A,N/A,0.08,-0.06,1,0.10,N/A
0.01,N/A,0.08,0.08,N/A,N/A,N/A,-0.05,0.11,0.10,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
