1,N/A,-0.04,0.01,0.00,N/A,0.10,-0.02,0.09,-0.09,0.19,-0.07,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.04,N/A,1,-0.00,0.03,N/A,0.05,-0.05,0.04,-0.04,0.00,0.02,N/A,-0.02
0.01,N/A,-0.00,1,0.07,N/A,0.01,-0.02,0.04,0.01,0.12,0.08,N/A,0.11
0.00,N/A,0.03,0.07,1,N/A,0.15,0.05,0.11,0.19,0.11,0.07,N/A,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,N/A,0.05,0.01,0.15,N/A,1,0.05,0.21,0.01,0.11,-0.08,N/A,-0.02
-0.02,N/A,-0.05,-0.02,0.05,N/A,0.05,1,0.00,0.05,0.08,0.01,N/A,0.11
0.09,N/A,0.04,0.04,0.11,N/A,0.21,0.00,1,0.03,0.12,0.06,N/A,0.04
-0.09,N/A,-0.04,0.01,0.19,N/A,0.01,0.05,0.03,1,0.01,0.05,N/A,0.06
0.19,N/A,0.00,0.12,0.11,N/A,0.11,0.08,0.12,0.01,1,0.04,N/A,0.08
-0.07,N/A,0.02,0.08,0.07,N/A,-0.08,0.01,0.06,0.05,0.04,1,N/A,-0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,N/A,-0.02,0.11,0.07,N/A,-0.02,0.11,0.04,0.06,0.08,-0.07,N/A,1
