1,0.05,N/A,N/A,-0.03,0.04,-0.04,0.00,N/A,0.12,0.07,0.00,0.07,-0.04,N/A,-0.00,-0.06,0.05,-0.03,N/A,N/A,0.04,0.01,N/A,-0.03,N/A,N/A,N/A,0.03,0.01,0.01,0.03,0.01,-0.02,N/A,-0.05,0.03,N/A,N/A,0.15,N/A,0.01,0.04,0.06,0.02,0.05,0.03,N/A,0.02,N/A,-0.04,N/A,0.15,-0.04,0.03,0.02,0.01,0.00,-0.03,N/A,N/A,N/A,-0.04,N/A
0.05,1,N/A,N/A,0.05,0.10,0.19,0.05,N/A,0.17,0.21,0.07,-0.02,0.04,N/A,0.12,-0.01,0.03,0.09,N/A,N/A,0.09,0.01,N/A,0.17,N/A,N/A,N/A,0.20,0.05,0.01,0.10,0.06,0.19,N/A,0.09,0.10,N/A,N/A,0.15,N/A,0.05,0.21,0.11,0.07,0.10,0.13,N/A,0.06,N/A,0.03,N/A,0.15,0.05,0.09,0.06,0.05,0.15,-0.03,N/A,N/A,N/A,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.05,N/A,N/A,1,0.18,0.09,0.06,N/A,0.16,0.23,0.17,0.03,0.01,N/A,0.02,0.05,0.03,0.06,N/A,N/A,0.03,0.03,N/A,0.16,N/A,N/A,N/A,0.17,0.03,0.03,0.15,0.06,0.12,N/A,0.12,0.17,N/A,N/A,0.21,N/A,0.11,0.05,0.03,0.11,0.02,0.18,N/A,0.07,N/A,0.09,N/A,0.21,0.06,0.08,0.03,0.11,0.15,0.05,N/A,N/A,N/A,-0.01,N/A
0.04,0.10,N/A,N/A,0.18,1,0.10,0.12,N/A,0.32,0.33,0.16,0.11,0.03,N/A,0.14,0.18,-0.06,0.11,N/A,N/A,0.13,0.13,N/A,0.20,N/A,N/A,N/A,0.61,0.10,0.13,0.29,0.08,0.13,N/A,0.42,0.40,N/A,N/A,0.35,N/A,0.13,0.18,0.12,0.54,0.00,0.62,N/A,0.11,N/A,0.56,N/A,0.35,0.35,0.19,0.30,0.13,0.27,0.12,N/A,N/A,N/A,0.15,N/A
-0.04,0.19,N/A,N/A,0.09,0.10,1,0.10,N/A,0.11,0.05,0.08,0.03,0.09,N/A,0.06,0.04,0.08,0.03,N/A,N/A,0.12,-0.01,N/A,0.53,N/A,N/A,N/A,0.16,0.08,-0.01,0.13,0.06,0.06,N/A,0.09,0.32,N/A,N/A,0.01,N/A,0.02,0.00,0.07,0.16,-0.05,0.16,N/A,-0.03,N/A,0.18,N/A,0.01,0.09,-0.00,0.02,0.02,0.02,0.02,N/A,N/A,N/A,0.22,N/A
0.00,0.05,N/A,N/A,0.06,0.12,0.10,1,N/A,0.19,0.17,0.06,0.02,0.02,N/A,0.07,0.03,0.00,0.00,N/A,N/A,0.08,-0.01,N/A,0.11,N/A,N/A,N/A,0.14,-0.04,-0.01,0.09,0.04,-0.00,N/A,0.11,0.16,N/A,N/A,0.15,N/A,0.07,0.04,-0.06,0.08,-0.02,0.14,N/A,0.02,N/A,0.06,N/A,0.15,0.03,0.03,0.08,0.07,0.09,0.08,N/A,N/A,N/A,0.07,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,0.17,N/A,N/A,0.16,0.32,0.11,0.19,N/A,1,0.56,0.12,0.16,0.08,N/A,0.18,0.14,0.11,0.11,N/A,N/A,0.19,0.15,N/A,0.15,N/A,N/A,N/A,0.47,0.05,0.15,0.37,0.05,0.14,N/A,0.44,0.61,N/A,N/A,0.43,N/A,0.14,0.24,0.14,0.28,0.03,0.49,N/A,0.18,N/A,0.20,N/A,0.43,0.15,0.31,0.33,0.14,0.40,0.02,N/A,N/A,N/A,0.07,N/A
