1,0.01,0.04,0.01,0.02,N/A,0.04,-0.01,N/A,N/A,N/A,0.03,N/A
0.01,1,-0.01,0.00,0.04,N/A,0.04,0.07,N/A,N/A,N/A,0.02,N/A
0.04,-0.01,1,-0.05,-0.02,N/A,-0.05,0.02,N/A,N/A,N/A,0.02,N/A
0.01,0.00,-0.05,1,0.00,N/A,-0.01,-0.04,N/A,N/A,N/A,-0.01,N/A
0.02,0.04,-0.02,0.00,1,N/A,-0.05,0.11,N/A,N/A,N/A,0.06,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.04,-0.05,-0.01,-0.05,N/A,1,-0.06,N/A,N/A,N/A,-0.04,N/A
-0.01,0.07,0.02,-0.04,0.11,N/A,-0.06,1,N/A,N/A,N/A,-0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.02,0.02,-0.01,0.06,N/A,-0.04,-0.00,N/A,N/A,N/A,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
