1,0.15,0.15,0.04,-0.01,0.06,N/A,N/A,-0.00,0.03,-0.03,N/A,N/A,0.02,-0.00,0.00,N/A,N/A,-0.00,-0.02,N/A,0.03,0.04
0.15,1,0.04,-0.01,-0.03,0.05,N/A,N/A,0.02,0.07,0.03,N/A,N/A,-0.01,-0.01,0.08,N/A,N/A,0.00,0.05,N/A,0.57,0.01
0.15,0.04,1,0.03,0.00,-0.00,N/A,N/A,0.03,-0.01,0.09,N/A,N/A,-0.02,0.02,0.54,N/A,N/A,-0.01,0.04,N/A,0.09,-0.04
0.04,-0.01,0.03,1,-0.03,0.04,N/A,N/A,-0.00,0.07,0.03,N/A,N/A,0.01,0.08,0.13,N/A,N/A,0.15,0.06,N/A,0.01,0.00
-0.01,-0.03,0.00,-0.03,1,0.06,N/A,N/A,-0.06,0.06,-0.01,N/A,N/A,-0.05,0.01,0.02,N/A,N/A,0.01,-0.06,N/A,-0.03,0.01
0.06,0.05,-0.00,0.04,0.06,1,N/A,N/A,0.00,-0.07,0.01,N/A,N/A,-0.02,0.02,-0.00,N/A,N/A,0.09,0.04,N/A,-0.04,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.02,0.03,-0.00,-0.06,0.00,N/A,N/A,1,-0.01,-0.05,N/A,N/A,0.04,0.01,0.01,N/A,N/A,0.01,0.09,N/A,0.01,-0.01
0.03,0.07,-0.01,0.07,0.06,-0.07,N/A,N/A,-0.01,1,0.05,N/A,N/A,0.03,-0.01,0.10,N/A,N/A,0.02,-0.01,N/A,0.05,0.02
-0.03,0.03,0.09,0.03,-0.01,0.01,N/A,N/A,-0.05,0.05,1,N/A,N/A,0.01,0.03,0.29,N/A,N/A,0.00,-0.04,N/A,-0.01,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,-0.01,-0.02,0.01,-0.05,-0.02,N/A,N/A,0.04,0.03,0.01,N/A,N/A,1,-0.05,0.04,N/A,N/A,-0.00,0.09,N/A,0.01,0.04
-0.00,-0.01,0.02,0.08,0.01,0.02,N/A,N/A,0.01,-0.01,0.03,N/A,N/A,-0.05,1,-0.01,N/A,N/A,0.03,0.16,N/A,-0.01,0.14
0.00,0.08,0.54,0.13,0.02,-0.00,N/A,N/A,0.01,0.10,0.29,N/A,N/A,0.04,-0.01,1,N/A,N/A,0.03,0.01,N/A,0.10,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.00,-0.01,0.15,0.01,0.09,N/A,N/A,0.01,0.02,0.00,N/A,N/A,-0.00,0.03,0.03,N/A,N/A,1,0.16,N/A,0.01,-0.02
-0.02,0.05,0.04,0.06,-0.06,0.04,N/A,N/A,0.09,-0.01,-0.04,N/A,N/A,0.09,0.16,0.01,N/A,N/A,0.16,1,N/A,0.02,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.57,0.09,0.01,-0.03,-0.04,N/A,N/A,0.01,0.05,-0.01,N/A,N/A,0.01,-0.01,0.10,N/A,N/A,0.01,0.02,N/A,1,0.00
0.04,0.01,-0.04,0.00,0.01,0.08,N/A,N/A,-0.01,0.02,0.11,N/A,N/A,0.04,0.14,0.05,N/A,N/A,-0.02,0.04,N/A,0.00,1
