1,0.14,0.03,0.00,0.04,-0.01,0.03,0.10
0.14,1,0.09,0.08,0.11,0.17,0.11,0.28
0.03,0.09,1,-0.03,0.05,0.01,0.02,0.08
0.00,0.08,-0.03,1,0.03,0.01,-0.02,-0.05
0.04,0.11,0.05,0.03,1,-0.01,0.00,0.06
-0.01,0.17,0.01,0.01,-0.01,1,0.12,0.07
0.03,0.11,0.02,-0.02,0.00,0.12,1,0.01
0.10,0.28,0.08,-0.05,0.06,0.07,0.01,1
