0.76,0.28,0.36,0.50,0.56,0.42,0.38,0.95,0.95,0.0,0.13,0.12,0.0,0.17,0.26,0.22,0.30,0.34,1,0.62,0.17,0.0,0.0,0.96,0.53,0.93,0.25,0.28,0.94,0.10,0.14,0.97,0.32,0.11,0.21,0.29,0.17,0.64,0.97,0.31,0.97,0.93,0.23,0.96,0.96,0.0,0.44,0.97,0.63,0.17,0.97,0.96,0.0,0.95,0.21,0.53,0.96,0.97,0.39,0.96,0.0,0.18,0.20,0.93,0.97,0.27,0.19,0.10,0.96,0.95,0.49
0.79,0.23,0.49,0.41,0.78,0.42,0.49,0.70,0.65,0.0,0.22,0.28,0.0,0.28,0.31,0.26,0.34,0.42,0.62,1,0.17,0.0,0.0,0.55,0.91,0.66,0.37,0.33,0.67,0.12,0.20,0.63,0.37,0.25,0.23,0.30,0.28,0.54,0.60,0.34,0.68,0.68,0.39,0.61,0.61,0.0,0.46,0.69,0.75,0.11,0.64,0.59,0.0,0.57,0.51,0.88,0.56,0.58,0.47,0.58,0.0,0.31,0.22,0.82,0.62,0.43,0.14,0.20,0.55,0.72,0.47
0.14,0.09,0.23,0.29,0.21,0.10,0.09,0.16,0.15,0.0,0.05,0.20,0.0,0.16,0.03,0.06,0.15,0.13,0.17,0.17,1,0.0,0.0,0.15,0.26,0.14,0.22,0.12,0.17,0.11,0.12,0.17,0.17,0.08,0.20,0.18,0.14,0.21,0.14,0.13,0.15,0.15,0.11,0.15,0.18,0.0,0.09,0.15,0.18,0.02,0.15,0.15,0.0,0.16,0.11,0.18,0.14,0.13,0.15,0.15,0.0,0.06,0.12,0.17,0.17,0.14,0.16,0.02,0.17,0.16,0.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73,0.29,0.33,0.48,0.50,0.39,0.32,0.90,0.94,0.0,0.16,0.11,0.0,0.17,0.23,0.24,0.28,0.30,0.96,0.55,0.15,0.0,0.0,1,0.46,0.89,0.22,0.26,0.90,0.10,0.13,0.95,0.32,0.08,0.17,0.25,0.18,0.64,0.97,0.30,0.95,0.89,0.21,0.95,0.97,0.0,0.41,0.94,0.58,0.17,0.94,0.98,0.0,0.98,0.19,0.47,0.98,0.96,0.34,0.98,0.0,0.21,0.14,0.88,0.94,0.26,0.18,0.09,0.99,0.91,0.42
0.76,0.25,0.47,0.32,0.75,0.43,0.57,0.62,0.58,0.0,0.20,0.23,0.0,0.18,0.36,0.25,0.27,0.41,0.53,0.91,0.26,0.0,0.0,0.46,1,0.59,0.37,0.29,0.58,0.13,0.19,0.54,0.39,0.24,0.24,0.25,0.20,0.48,0.51,0.37,0.60,0.60,0.33,0.52,0.55,0.0,0.43,0.64,0.75,0.14,0.57,0.50,0.0,0.48,0.30,0.80,0.47,0.52,0.44,0.50,0.0,0.24,0.26,0.74,0.53,0.41,0.26,0.13,0.47,0.64,0.32
0.78,0.26,0.39,0.47,0.62,0.46,0.40,0.96,0.98,0.0,0.11,0.19,0.0,0.12,0.29,0.22,0.26,0.38,0.93,0.66,0.14,0.0,0.0,0.89,0.59,1,0.26,0.25,0.95,0.12,0.16,0.93,0.37,0.11,0.20,0.29,0.18,0.64,0.97,0.33,0.93,0.99,0.25,0.93,0.87,0.0,0.36,0.92,0.67,0.12,0.94,0.92,0.0,0.88,0.23,0.58,0.88,0.92,0.42,0.92,0.0,0.22,0.18,0.93,0.94,0.31,0.21,0.17,0.89,0.95,0.41
0.47,0.36,0.45,0.35,0.47,0.55,0.32,0.27,0.25,0.0,0.11,0.18,0.0,0.25,0.13,0.35,0.46,0.40,0.25,0.37,0.22,0.0,0.0,0.22,0.37,0.26,1,0.21,0.27,0.09,0.09,0.26,0.52,0.07,0.17,0.32,0.28,0.38,0.24,0.25,0.26,0.26,0.10,0.25,0.22,0.0,0.21,0.26,0.24,0.07,0.24,0.23,0.0,0.22,0.27,0.31,0.21,0.25,0.31,0.23,0.0,0.23,0.11,0.30,0.24,0.13,0.17,0.03,0.22,0.26,0.44
0.32,0.60,0.52,0.21,0.47,0.30,0.18,0.26,0.26,0.0,0.08,0.11,0.0,0.14,0.34,0.17,0.21,0.37,0.28,0.33,0.12,0.0,0.0,0.26,0.29,0.25,0.21,1,0.26,0.05,0.03,0.27,0.25,0.13,0.18,0.26,0.08,0.44,0.24,0.39,0.26,0.28,0.30,0.27,0.22,0.0,0.20,0.30,0.32,0.30,0.27,0.25,0.0,0.24,0.06,0.32,0.21,0.25,0.28,0.26,0.0,0.16,0.12,0.31,0.25,0.24,0.08,0.12,0.28,0.28,0.17
0.79,0.27,0.39,0.40,0.62,0.46,0.41,0.99,0.94,0.0,0.12,0.13,0.0,0.17,0.26,0.16,0.31,0.39,0.94,0.67,0.17,0.0,0.0,0.90,0.58,0.95,0.27,0.26,1,0.11,0.16,0.97,0.35,0.10,0.20,0.28,0.17,0.64,0.94,0.34,0.95,0.95,0.25,0.94,0.87,0.0,0.38,0.94,0.67,0.14,0.96,0.94,0.0,0.90,0.23,0.58,0.90,0.93,0.43,0.92,0.0,0.23,0.20,0.96,0.98,0.31,0.21,0.12,0.90,0.99,0.45
0.14,0.02,0.09,0.05,0.14,0.31,0.06,0.12,0.13,0.0,0.35,0.07,0.0,0.59,0.05,0.06,0.25,0.20,0.10,0.12,0.11,0.0,0.0,0.10,0.13,0.12,0.09,0.05,0.11,1,0.19,0.11,0.21,0.39,0.01,0.08,0.00,0.07,0.10,0.28,0.11,0.12,0.31,0.10,0.10,0.0,0.12,0.11,0.10,0.09,0.10,0.10,0.0,0.09,0.04,0.32,0.09,0.09,0.41,0.09,0.0,0.86,0.02,0.13,0.11,0.52,0.02,0.61,0.11,0.12,0.08
0.15,0.03,0.17,0.12,0.20,0.17,0.10,0.16,0.14,0.0,0.88,0.19,0.0,0.14,0.05,0.12,0.09,0.10,0.14,0.20,0.12,0.0,0.0,0.13,0.19,0.16,0.09,0.03,0.16,0.19,1,0.14,0.09,0.09,0.20,0.15,0.09,0.03,0.14,0.69,0.14,0.16,0.08,0.14,0.13,0.0,0.13,0.14,0.17,0.01,0.15,0.15,0.0,0.10,0.09,0.24,0.12,0.14,0.83,0.15,0.0,0.20,0.09,0.17,0.14,0.27,0.03,0.17,0.13,0.16,0.11
0.78,0.30,0.37,0.44,0.58,0.44,0.37,0.96,0.96,0.0,0.15,0.12,0.0,0.20,0.26,0.20,0.33,0.36,0.97,0.63,0.17,0.0,0.0,0.95,0.54,0.93,0.26,0.27,0.97,0.11,0.14,1,0.34,0.11,0.23,0.28,0.19,0.64,0.97,0.35,0.98,0.94,0.26,0.97,0.92,0.0,0.39,0.98,0.64,0.17,0.98,0.96,0.0,0.95,0.22,0.54,0.95,0.96,0.39,0.96,0.0,0.20,0.18,0.94,0.98,0.31,0.19,0.10,0.95,0.97,0.47
0.39,0.16,0.43,0.33,0.48,0.82,0.35,0.36,0.34,0.0,0.16,0.07,0.0,0.72,0.19,0.50,0.78,0.45,0.32,0.37,0.17,0.0,0.0,0.32,0.39,0.37,0.52,0.25,0.35,0.21,0.09,0.34,1,0.15,0.21,0.32,0.12,0.32,0.33,0.35,0.34,0.36,0.21,0.34,0.30,0.0,0.31,0.34,0.43,0.03,0.33,0.32,0.0,0.30,0.19,0.36,0.30,0.31,0.36,0.31,0.0,0.14,0.22,0.38,0.31,0.19,0.19,0.07,0.29,0.36,0.31
0.20,0.03,0.19,0.12,0.21,0.12,0.10,0.10,0.11,0.0,0.32,0.40,0.0,0.17,0.18,0.10,0.15,0.20,0.11,0.25,0.08,0.0,0.0,0.08,0.24,0.11,0.07,0.13,0.10,0.39,0.09,0.11,0.15,1,0.05,0.04,0.12,0.23,0.10,0.12,0.10,0.11,0.11,0.09,0.12,0.0,0.10,0.11,0.28,0.06,0.11,0.10,0.0,0.13,0.06,0.21,0.09,0.09,0.15,0.09,0.0,0.54,0.08,0.11,0.09,0.50,0.06,0.33,0.10,0.09,0.03
0.21,0.08,0.20,0.11,0.21,0.17,0.21,0.22,0.22,0.0,0.03,0.15,0.0,0.05,0.14,0.15,0.10,0.16,0.21,0.23,0.20,0.0,0.0,0.17,0.24,0.20,0.17,0.18,0.20,0.01,0.20,0.23,0.21,0.05,1,0.03,0.16,0.19,0.21,0.12,0.24,0.20,0.07,0.19,0.21,0.0,0.20,0.24,0.24,0.04,0.23,0.20,0.0,0.22,0.10,0.24,0.19,0.23,0.18,0.19,0.0,0.03,0.07,0.23,0.19,0.12,0.07,0.02,0.20,0.22,0.18
0.38,0.14,0.46,0.27,0.50,0.25,0.28,0.28,0.28,0.0,0.13,0.20,0.0,0.28,0.07,0.21,0.27,0.28,0.29,0.30,0.18,0.0,0.0,0.25,0.25,0.29,0.32,0.26,0.28,0.08,0.15,0.28,0.32,0.04,0.03,1,0.14,0.47,0.27,0.34,0.28,0.30,0.21,0.29,0.25,0.0,0.56,0.29,0.34,0.07,0.27,0.28,0.0,0.24,0.12,0.26,0.30,0.27,0.20,0.28,0.0,0.14,0.29,0.31,0.26,0.23,0.15,0.08,0.27,0.29,0.49
0.27,0.90,0.14,0.14,0.24,0.18,0.73,0.18,0.20,0.0,0.12,0.17,0.0,0.16,0.09,0.19,0.15,0.17,0.17,0.28,0.14,0.0,0.0,0.18,0.20,0.18,0.28,0.08,0.17,0.00,0.09,0.19,0.12,0.12,0.16,0.14,1,0.11,0.17,0.09,0.19,0.19,0.19,0.18,0.16,0.0,0.17,0.19,0.21,0.02,0.25,0.17,0.0,0.16,0.75,0.28,0.18,0.18,0.21,0.17,0.0,0.14,0.06,0.21,0.17,0.18,0.53,0.07,0.19,0.19,0.58
0.62,0.23,0.62,0.37,0.64,0.47,0.29,0.64,0.64,0.0,0.07,0.11,0.0,0.26,0.39,0.31,0.34,0.57,0.64,0.54,0.21,0.0,0.0,0.64,0.48,0.64,0.38,0.44,0.64,0.07,0.03,0.64,0.32,0.23,0.19,0.47,0.11,1,0.64,0.31,0.64,0.64,0.41,0.63,0.60,0.0,0.52,0.63,0.66,0.32,0.63,0.64,0.0,0.62,0.16,0.49,0.61,0.61,0.35,0.64,0.0,0.17,0.15,0.63,0.63,0.30,0.14,0.10,0.62,0.64,0.29
0.75,0.26,0.36,0.50,0.55,0.42,0.35,0.95,0.97,0.0,0.11,0.13,0.0,0.17,0.29,0.23,0.28,0.34,0.97,0.60,0.14,0.0,0.0,0.97,0.51,0.97,0.24,0.24,0.94,0.10,0.14,0.97,0.33,0.10,0.21,0.27,0.17,0.64,1,0.30,0.96,0.95,0.23,0.96,0.97,0.0,0.40,0.96,0.61,0.15,0.97,0.98,0.0,0.96,0.21,0.51,0.97,0.97,0.37,0.98,0.0,0.20,0.17,0.92,0.97,0.30,0.20,0.09,0.97,0.95,0.46
0.37,0.50,0.40,0.22,0.43,0.35,0.49,0.35,0.34,0.0,0.76,0.26,0.0,0.26,0.15,0.18,0.36,0.27,0.31,0.34,0.13,0.0,0.0,0.30,0.37,0.33,0.25,0.39,0.34,0.28,0.69,0.35,0.35,0.12,0.12,0.34,0.09,0.31,0.30,1,0.35,0.34,0.17,0.31,0.27,0.0,0.22,0.35,0.39,0.06,0.32,0.31,0.0,0.30,0.16,0.36,0.29,0.31,0.75,0.31,0.0,0.11,0.10,0.36,0.32,0.19,0.14,0.09,0.29,0.35,0.18
0.81,0.29,0.37,0.48,0.60,0.44,0.40,0.97,0.96,0.0,0.14,0.14,0.0,0.15,0.30,0.19,0.35,0.37,0.97,0.68,0.15,0.0,0.0,0.95,0.60,0.93,0.26,0.26,0.95,0.11,0.14,0.98,0.34,0.10,0.24,0.28,0.19,0.64,0.96,0.35,1,0.94,0.27,0.96,0.92,0.0,0.49,0.99,0.68,0.16,0.97,0.95,0.0,0.95,0.24,0.60,0.94,0.96,0.41,0.95,0.0,0.21,0.18,0.94,0.96,0.30,0.19,0.10,0.94,0.96,0.50
0.78,0.27,0.39,0.45,0.63,0.45,0.42,0.96,0.97,0.0,0.10,0.15,0.0,0.10,0.27,0.20,0.25,0.39,0.93,0.68,0.15,0.0,0.0,0.89,0.60,0.99,0.26,0.28,0.95,0.12,0.16,0.94,0.36,0.11,0.20,0.30,0.19,0.64,0.95,0.34,0.94,1,0.25,0.97,0.88,0.0,0.37,0.93,0.68,0.11,0.94,0.92,0.0,0.89,0.24,0.60,0.89,0.92,0.44,0.92,0.0,0.24,0.20,0.94,0.94,0.30,0.18,0.18,0.89,0.96,0.38
0.37,0.16,0.42,0.66,0.42,0.39,0.19,0.27,0.25,0.0,0.35,0.08,0.0,0.35,0.22,0.17,0.39,0.46,0.23,0.39,0.11,0.0,0.0,0.21,0.33,0.25,0.10,0.30,0.25,0.31,0.08,0.26,0.21,0.11,0.07,0.21,0.19,0.41,0.23,0.17,0.27,0.25,1,0.22,0.24,0.0,0.25,0.32,0.36,0.51,0.25,0.23,0.0,0.22,0.27,0.39,0.23,0.23,0.36,0.23,0.0,0.14,0.09,0.33,0.25,0.27,0.27,0.08,0.22,0.30,0.27
0.75,0.26,0.38,0.47,0.56,0.40,0.37,0.95,0.96,0.0,0.09,0.13,0.0,0.15,0.25,0.20,0.27,0.34,0.96,0.61,0.15,0.0,0.0,0.95,0.52,0.93,0.25,0.27,0.94,0.10,0.14,0.97,0.34,0.09,0.19,0.29,0.18,0.63,0.96,0.31,0.96,0.97,0.22,1,0.95,0.0,0.40,0.96,0.62,0.14,0.96,0.95,0.0,0.95,0.22,0.53,0.95,0.96,0.39,0.95,0.0,0.22,0.18,0.92,0.96,0.29,0.16,0.09,0.94,0.95,0.41
0.72,0.25,0.35,0.48,0.54,0.38,0.36,0.88,0.91,0.0,0.15,0.11,0.0,0.17,0.24,0.26,0.28,0.32,0.96,0.61,0.18,0.0,0.0,0.97,0.55,0.87,0.22,0.22,0.87,0.10,0.13,0.92,0.30,0.12,0.21,0.25,0.16,0.60,0.97,0.27,0.92,0.88,0.24,0.95,1,0.0,0.43,0.92,0.60,0.18,0.91,0.97,0.0,0.97,0.22,0.51,0.97,0.95,0.37,0.97,0.0,0.19,0.23,0.88,0.92,0.28,0.17,0.11,0.97,0.88,0.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43,0.20,0.41,0.51,0.53,0.33,0.37,0.41,0.35,0.0,0.09,0.17,0.0,0.20,0.14,0.24,0.24,0.33,0.44,0.46,0.09,0.0,0.0,0.41,0.43,0.36,0.21,0.20,0.38,0.12,0.13,0.39,0.31,0.10,0.20,0.56,0.17,0.52,0.40,0.22,0.49,0.37,0.25,0.40,0.43,0.0,1,0.45,0.45,0.16,0.35,0.44,0.0,0.43,0.22,0.47,0.42,0.40,0.39,0.44,0.0,0.13,0.51,0.45,0.36,0.29,0.11,0.11,0.44,0.40,0.65
0.82,0.28,0.39,0.43,0.63,0.44,0.40,0.95,0.96,0.0,0.16,0.16,0.0,0.17,0.31,0.24,0.37,0.38,0.97,0.69,0.15,0.0,0.0,0.94,0.64,0.92,0.26,0.30,0.94,0.11,0.14,0.98,0.34,0.11,0.24,0.29,0.19,0.63,0.96,0.35,0.99,0.93,0.32,0.96,0.92,0.0,0.45,1,0.71,0.20,0.97,0.96,0.0,0.95,0.24,0.66,0.95,0.95,0.41,0.95,0.0,0.22,0.17,0.94,0.96,0.34,0.19,0.11,0.95,0.97,0.47
0.75,0.19,0.50,0.32,0.71,0.47,0.50,0.68,0.64,0.0,0.26,0.12,0.0,0.17,0.29,0.26,0.32,0.45,0.63,0.75,0.18,0.0,0.0,0.58,0.75,0.67,0.24,0.32,0.67,0.10,0.17,0.64,0.43,0.28,0.24,0.34,0.21,0.66,0.61,0.39,0.68,0.68,0.36,0.62,0.60,0.0,0.45,0.71,1,0.18,0.63,0.62,0.0,0.58,0.26,0.70,0.58,0.63,0.43,0.62,0.0,0.25,0.27,0.74,0.62,0.34,0.17,0.10,0.58,0.69,0.38
