1,0.44,0.41,0.30,0.33,0.36,0.44,0.11,0.14,0.27,0.0,0.14,0.30
0.44,1,0.34,0.26,0.31,0.49,0.53,0.25,0.10,0.45,0.0,0.18,0.45
0.41,0.34,1,0.27,0.56,0.21,0.48,0.18,0.08,0.19,0.0,0.37,0.33
0.30,0.26,0.27,1,0.17,0.26,0.22,0.22,0.21,0.22,0.0,0.11,0.13
0.33,0.31,0.56,0.17,1,0.24,0.44,0.19,0.25,0.43,0.0,0.30,0.18
0.36,0.49,0.21,0.26,0.24,1,0.37,0.12,0.11,0.40,0.0,0.09,0.42
0.44,0.53,0.48,0.22,0.44,0.37,1,0.24,0.11,0.33,0.0,0.33,0.17
0.11,0.25,0.18,0.22,0.19,0.12,0.24,1,0.06,0.23,0.0,0.55,0.39
0.14,0.10,0.08,0.21,0.25,0.11,0.11,0.06,1,0.11,0.0,0.13,0.15
0.27,0.45,0.19,0.22,0.43,0.40,0.33,0.23,0.11,1,0.0,0.18,0.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.18,0.37,0.11,0.30,0.09,0.33,0.55,0.13,0.18,0.0,1,0.37
0.30,0.45,0.33,0.13,0.18,0.42,0.17,0.39,0.15,0.12,0.0,0.37,1
