1,0.52,0.14,0.46,0.58,0.37
0.52,1,0.17,0.18,0.40,0.28
0.14,0.17,1,0.12,0.14,0.12
0.46,0.18,0.12,1,0.44,0.23
0.58,0.40,0.14,0.44,1,0.55
0.37,0.28,0.12,0.23,0.55,1
