1,0.32,0.32,0.37,0.43,0.42,0.16,0.07,0.35,0.21,0.31,0.34,0.38,0.31,0.08,0.27,0.32,0.18,0.15,0.19,0.19,0.29
0.32,1,0.41,0.29,0.27,0.22,0.08,0.10,0.32,0.21,0.18,0.23,0.30,0.20,0.07,0.23,0.23,0.15,0.09,0.25,0.13,0.19
0.32,0.41,1,0.57,0.48,0.32,0.13,0.04,0.43,0.33,0.30,0.30,0.43,0.37,0.10,0.34,0.36,0.25,0.22,0.25,0.22,0.29
0.37,0.29,0.57,1,0.41,0.53,0.31,0.17,0.43,0.37,0.48,0.59,0.69,0.52,0.07,0.48,0.59,0.32,0.24,0.44,0.39,0.50
0.43,0.27,0.48,0.41,1,0.36,0.13,0.09,0.42,0.29,0.34,0.41,0.53,0.41,0.11,0.46,0.41,0.21,0.31,0.43,0.22,0.42
0.42,0.22,0.32,0.53,0.36,1,0.27,0.17,0.51,0.28,0.54,0.61,0.58,0.41,0.12,0.42,0.44,0.24,0.25,0.44,0.32,0.52
0.16,0.08,0.13,0.31,0.13,0.27,1,0.38,0.12,0.14,0.35,0.33,0.32,0.25,0.03,0.19,0.29,0.22,0.21,0.23,0.28,0.44
0.07,0.10,0.04,0.17,0.09,0.17,0.38,1,0.19,0.21,0.34,0.18,0.27,0.15,0.03,0.18,0.09,0.21,0.07,0.11,0.16,0.27
0.35,0.32,0.43,0.43,0.42,0.51,0.12,0.19,1,0.27,0.37,0.34,0.54,0.31,0.19,0.31,0.42,0.20,0.30,0.18,0.23,0.39
0.21,0.21,0.33,0.37,0.29,0.28,0.14,0.21,0.27,1,0.29,0.34,0.36,0.37,0.06,0.30,0.29,0.23,0.17,0.23,0.23,0.40
0.31,0.18,0.30,0.48,0.34,0.54,0.35,0.34,0.37,0.29,1,0.47,0.53,0.37,0.08,0.35,0.38,0.22,0.30,0.37,0.34,0.45
0.34,0.23,0.30,0.59,0.41,0.61,0.33,0.18,0.34,0.34,0.47,1,0.60,0.49,0.05,0.55,0.56,0.26,0.27,0.51,0.35,0.52
0.38,0.30,0.43,0.69,0.53,0.58,0.32,0.27,0.54,0.36,0.53,0.60,1,0.53,0.10,0.49,0.63,0.33,0.31,0.44,0.34,0.55
0.31,0.20,0.37,0.52,0.41,0.41,0.25,0.15,0.31,0.37,0.37,0.49,0.53,1,0.11,0.50,0.47,0.20,0.22,0.43,0.38,0.41
0.08,0.07,0.10,0.07,0.11,0.12,0.03,0.03,0.19,0.06,0.08,0.05,0.10,0.11,1,0.12,0.06,0.06,0.05,0.10,0.10,0.08
0.27,0.23,0.34,0.48,0.46,0.42,0.19,0.18,0.31,0.30,0.35,0.55,0.49,0.50,0.12,1,0.47,0.22,0.21,0.50,0.40,0.62
0.32,0.23,0.36,0.59,0.41,0.44,0.29,0.09,0.42,0.29,0.38,0.56,0.63,0.47,0.06,0.47,1,0.20,0.34,0.44,0.35,0.47
0.18,0.15,0.25,0.32,0.21,0.24,0.22,0.21,0.20,0.23,0.22,0.26,0.33,0.20,0.06,0.22,0.20,1,0.15,0.24,0.19,0.23
0.15,0.09,0.22,0.24,0.31,0.25,0.21,0.07,0.30,0.17,0.30,0.27,0.31,0.22,0.05,0.21,0.34,0.15,1,0.17,0.14,0.36
0.19,0.25,0.25,0.44,0.43,0.44,0.23,0.11,0.18,0.23,0.37,0.51,0.44,0.43,0.10,0.50,0.44,0.24,0.17,1,0.45,0.44
0.19,0.13,0.22,0.39,0.22,0.32,0.28,0.16,0.23,0.23,0.34,0.35,0.34,0.38,0.10,0.40,0.35,0.19,0.14,0.45,1,0.38
0.29,0.19,0.29,0.50,0.42,0.52,0.44,0.27,0.39,0.40,0.45,0.52,0.55,0.41,0.08,0.62,0.47,0.23,0.36,0.44,0.38,1
