1,0.14,0.29,0.28,0.61,0.15,0.64,0.34,0.64,0.22,0.79,0.39,0.14,0.28,0.51
0.14,1,0.12,0.18,0.12,0.02,0.14,0.07,0.17,0.08,0.15,0.12,-0.11,0.06,0.29
0.29,0.12,1,0.19,0.34,0.10,0.29,0.23,0.37,0.11,0.41,0.28,0.12,0.24,0.22
0.28,0.18,0.19,1,0.39,0.06,0.24,0.09,0.23,0.43,0.42,0.32,0.23,0.15,0.20
0.61,0.12,0.34,0.39,1,0.09,0.55,0.33,0.56,0.28,0.77,0.34,0.11,0.30,0.59
0.15,0.02,0.10,0.06,0.09,1,0.15,0.05,0.26,0.00,0.16,0.11,0.05,0.05,0.05
0.64,0.14,0.29,0.24,0.55,0.15,1,0.38,0.46,0.18,0.69,0.34,0.13,0.28,0.49
0.34,0.07,0.23,0.09,0.33,0.05,0.38,1,0.38,0.09,0.40,0.21,0.04,0.24,0.26
0.64,0.17,0.37,0.23,0.56,0.26,0.46,0.38,1,0.12,0.65,0.42,0.18,0.23,0.42
0.22,0.08,0.11,0.43,0.28,0.00,0.18,0.09,0.12,1,0.24,0.07,0.07,0.03,0.28
0.79,0.15,0.41,0.42,0.77,0.16,0.69,0.40,0.65,0.24,1,0.35,0.13,0.33,0.58
0.39,0.12,0.28,0.32,0.34,0.11,0.34,0.21,0.42,0.07,0.35,1,0.13,0.19,0.26
0.14,-0.11,0.12,0.23,0.11,0.05,0.13,0.04,0.18,0.07,0.13,0.13,1,0.11,0.11
0.28,0.06,0.24,0.15,0.30,0.05,0.28,0.24,0.23,0.03,0.33,0.19,0.11,1,0.23
0.51,0.29,0.22,0.20,0.59,0.05,0.49,0.26,0.42,0.28,0.58,0.26,0.11,0.23,1
