1,0.14,0.11,0.19,0.03,0.03,0.16,0.16,0.28,0.02,0.24,0.07,0.08,0.03,0.16,0.15,0.37,0.12
0.14,1,0.31,0.14,0.08,0.03,0.37,0.08,0.56,0.09,0.08,0.12,0.11,0.28,0.27,0.14,0.17,0.02
0.11,0.31,1,0.31,0.01,0.15,0.16,0.04,0.07,0.16,0.11,0.17,0.26,0.14,0.22,0.14,0.21,0.07
0.19,0.14,0.31,1,0.22,0.76,0.65,0.05,0.32,0.43,0.26,0.32,0.75,0.37,0.48,0.59,0.30,0.19
0.03,0.08,0.01,0.22,1,0.23,0.15,0.03,0.07,0.16,0.22,0.21,0.12,0.24,0.17,0.19,0.07,0.13
0.03,0.03,0.15,0.76,0.23,1,0.16,0.06,0.04,0.28,0.06,0.10,0.79,0.03,0.06,0.53,0.13,0.07
0.16,0.37,0.16,0.65,0.15,0.16,1,0.12,0.45,0.37,0.36,0.34,0.26,0.48,0.47,0.42,0.36,0.41
0.16,0.08,0.04,0.05,0.03,0.06,0.12,1,0.26,0.07,0.09,0.19,0.08,0.06,0.04,0.12,0.04,0.03
0.28,0.56,0.07,0.32,0.07,0.04,0.45,0.26,1,0.15,0.34,0.15,0.14,0.18,0.58,0.24,0.31,0.16
0.02,0.09,0.16,0.43,0.16,0.28,0.37,0.07,0.15,1,0.19,0.25,0.09,0.40,0.31,0.27,0.22,0.48
0.24,0.08,0.11,0.26,0.22,0.06,0.36,0.09,0.34,0.19,1,0.17,0.37,0.17,0.50,0.24,0.50,0.35
0.07,0.12,0.17,0.32,0.21,0.10,0.34,0.19,0.15,0.25,0.17,1,0.10,0.26,0.22,0.22,0.22,0.15
0.08,0.11,0.26,0.75,0.12,0.79,0.26,0.08,0.14,0.09,0.37,0.10,1,0.13,0.16,0.55,0.15,0.13
0.03,0.28,0.14,0.37,0.24,0.03,0.48,0.06,0.18,0.40,0.17,0.26,0.13,1,0.32,0.23,0.20,0.17
0.16,0.27,0.22,0.48,0.17,0.06,0.47,0.04,0.58,0.31,0.50,0.22,0.16,0.32,1,0.24,0.47,0.21
0.15,0.14,0.14,0.59,0.19,0.53,0.42,0.12,0.24,0.27,0.24,0.22,0.55,0.23,0.24,1,0.20,0.07
0.37,0.17,0.21,0.30,0.07,0.13,0.36,0.04,0.31,0.22,0.50,0.22,0.15,0.20,0.47,0.20,1,0.32
0.12,0.02,0.07,0.19,0.13,0.07,0.41,0.03,0.16,0.48,0.35,0.15,0.13,0.17,0.21,0.07,0.32,1
