1,0.27,0.22,0.56,0.26,0.18,0.67,0.29,0.33,0.32,0.0,0.13,0.18
0.27,1,0.08,0.42,0.14,0.06,0.21,0.03,0.14,0.13,0.0,0.01,0.26
0.22,0.08,1,0.19,0.07,0.11,0.27,0.08,0.44,0.15,0.0,0.04,0.13
0.56,0.42,0.19,1,0.19,0.11,0.55,0.13,0.36,0.20,0.0,0.14,0.14
0.26,0.14,0.07,0.19,1,0.08,0.20,0.12,0.16,0.07,0.0,0.13,0.16
0.18,0.06,0.11,0.11,0.08,1,0.19,0.10,0.11,0.13,0.0,0.31,-0.11
0.67,0.21,0.27,0.55,0.20,0.19,1,0.18,0.35,0.27,0.0,0.09,0.12
0.29,0.03,0.08,0.13,0.12,0.10,0.18,1,0.18,0.18,0.0,0.01,0.08
0.33,0.14,0.44,0.36,0.16,0.11,0.35,0.18,1,0.09,0.0,0.06,0.10
0.32,0.13,0.15,0.20,0.07,0.13,0.27,0.18,0.09,1,0.0,0.07,0.10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.01,0.04,0.14,0.13,0.31,0.09,0.01,0.06,0.07,0.0,1,0.01
0.18,0.26,0.13,0.14,0.16,-0.11,0.12,0.08,0.10,0.10,0.0,0.01,1
