1,0.47,0.16,0.59,0.67,0.54,0.72,0.76,0.32,0.16,0.08
0.47,1,0.20,0.27,0.35,0.38,0.38,0.37,0.29,0.11,0.27
0.16,0.20,1,0.05,0.20,0.05,0.10,0.19,0.15,0.21,0.07
0.59,0.27,0.05,1,0.53,0.43,0.56,0.49,0.22,0.15,0.17
0.67,0.35,0.20,0.53,1,0.55,0.47,0.56,0.34,0.08,0.13
0.54,0.38,0.05,0.43,0.55,1,0.45,0.57,0.18,0.14,0.06
0.72,0.38,0.10,0.56,0.47,0.45,1,0.55,0.29,0.08,0.03
0.76,0.37,0.19,0.49,0.56,0.57,0.55,1,0.25,0.12,0.06
0.32,0.29,0.15,0.22,0.34,0.18,0.29,0.25,1,0.19,0.14
0.16,0.11,0.21,0.15,0.08,0.14,0.08,0.12,0.19,1,0.04
0.08,0.27,0.07,0.17,0.13,0.06,0.03,0.06,0.14,0.04,1
