1,0.18,0.0,0.53,0.55,0.01,0.11,0.13,0.27,0.35,0.0,0.37,0.28,0.28
0.18,1,0.0,0.39,0.38,0.09,0.14,0.10,0.29,0.15,0.0,0.33,0.18,0.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.53,0.39,0.0,1,0.73,0.06,0.25,0.17,0.46,0.35,0.0,0.74,0.34,0.46
0.55,0.38,0.0,0.73,1,0.01,0.20,0.15,0.40,0.30,0.0,0.58,0.24,0.40
0.01,0.09,0.0,0.06,0.01,1,-0.02,0.01,0.02,-0.00,0.0,-0.02,-0.02,0.03
0.11,0.14,0.0,0.25,0.20,-0.02,1,0.15,0.16,0.09,0.0,0.20,0.18,0.12
0.13,0.10,0.0,0.17,0.15,0.01,0.15,1,0.17,0.34,0.0,0.16,0.10,0.31
0.27,0.29,0.0,0.46,0.40,0.02,0.16,0.17,1,0.13,0.0,0.45,0.22,0.28
0.35,0.15,0.0,0.35,0.30,-0.00,0.09,0.34,0.13,1,0.0,0.31,0.27,0.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37,0.33,0.0,0.74,0.58,-0.02,0.20,0.16,0.45,0.31,0.0,1,0.32,0.52
0.28,0.18,0.0,0.34,0.24,-0.02,0.18,0.10,0.22,0.27,0.0,0.32,1,0.23
0.28,0.17,0.0,0.46,0.40,0.03,0.12,0.31,0.28,0.51,0.0,0.52,0.23,1
