1,0.52,0.53,0.36,0.54,0.40,0.58,0.17,0.37,0.37,0.45,0.39,0.57,0.46,0.37,0.45,0.15
0.52,1,0.67,0.38,0.48,0.62,0.51,0.14,0.28,0.54,0.28,0.17,0.68,0.76,0.32,0.67,0.17
0.53,0.67,1,0.35,0.50,0.75,0.40,0.21,0.28,0.41,0.32,0.18,0.52,0.54,0.30,0.47,0.15
0.36,0.38,0.35,1,0.22,0.27,0.39,0.08,0.12,0.22,0.28,0.50,0.37,0.32,0.16,0.35,0.09
0.54,0.48,0.50,0.22,1,0.51,0.29,0.13,0.44,0.18,0.38,0.31,0.40,0.24,0.39,0.34,0.21
0.40,0.62,0.75,0.27,0.51,1,0.33,0.25,0.73,0.46,0.43,0.21,0.49,0.49,0.52,0.42,0.26
0.58,0.51,0.40,0.39,0.29,0.33,1,0.17,0.23,0.37,0.31,0.29,0.63,0.47,0.19,0.58,0.14
0.17,0.14,0.21,0.08,0.13,0.25,0.17,1,0.24,0.27,0.12,0.10,0.24,0.16,0.28,0.19,0.13
0.37,0.28,0.28,0.12,0.44,0.73,0.23,0.24,1,0.24,0.34,0.20,0.32,0.29,0.49,0.33,0.25
0.37,0.54,0.41,0.22,0.18,0.46,0.37,0.27,0.24,1,0.20,0.12,0.54,0.57,0.18,0.55,0.07
0.45,0.28,0.32,0.28,0.38,0.43,0.31,0.12,0.34,0.20,1,0.18,0.35,0.30,0.49,0.27,0.24
0.39,0.17,0.18,0.50,0.31,0.21,0.29,0.10,0.20,0.12,0.18,1,0.30,0.09,0.12,0.25,0.13
0.57,0.68,0.52,0.37,0.40,0.49,0.63,0.24,0.32,0.54,0.35,0.30,1,0.59,0.33,0.99,0.17
0.46,0.76,0.54,0.32,0.24,0.49,0.47,0.16,0.29,0.57,0.30,0.09,0.59,1,0.25,0.56,0.17
0.37,0.32,0.30,0.16,0.39,0.52,0.19,0.28,0.49,0.18,0.49,0.12,0.33,0.25,1,0.34,0.18
0.45,0.67,0.47,0.35,0.34,0.42,0.58,0.19,0.33,0.55,0.27,0.25,0.99,0.56,0.34,1,0.13
0.15,0.17,0.15,0.09,0.21,0.26,0.14,0.13,0.25,0.07,0.24,0.13,0.17,0.17,0.18,0.13,1
