1,0.18,0.23,0.21,0.66,0.77,0.73,0.35,0.49,0.62,0.36
0.18,1,0.20,0.19,0.26,0.11,0.10,0.02,0.08,0.11,0.05
0.23,0.20,1,0.24,0.19,0.25,0.24,0.10,0.32,0.34,0.50
0.21,0.19,0.24,1,0.16,0.37,0.29,0.12,0.18,0.30,0.30
0.66,0.26,0.19,0.16,1,0.50,0.46,0.32,0.32,0.45,0.25
0.77,0.11,0.25,0.37,0.50,1,0.86,0.46,0.62,0.80,0.53
0.73,0.10,0.24,0.29,0.46,0.86,1,0.31,0.58,0.73,0.49
0.35,0.02,0.10,0.12,0.32,0.46,0.31,1,0.23,0.32,0.14
0.49,0.08,0.32,0.18,0.32,0.62,0.58,0.23,1,0.54,0.38
0.62,0.11,0.34,0.30,0.45,0.80,0.73,0.32,0.54,1,0.47
0.36,0.05,0.50,0.30,0.25,0.53,0.49,0.14,0.38,0.47,1
