1,0.17,0.0,0.05,0.12,0.0,0.28,0.01,0.87,0.0,0.11,0.05,0.09,0.04,0.11,0.11,0.38,0.06,0.01,0.13,0.12,0.08,0.32,0.71,0.0,0.08,-0.01,0.0,0.11,0.13,0.05,-0.01,0.0,0.19
0.17,1,0.0,0.17,0.25,0.0,0.04,0.25,0.42,0.0,0.16,0.19,0.19,0.09,0.13,0.36,0.14,0.13,0.28,0.08,0.30,0.00,0.26,0.34,0.0,0.09,0.09,0.0,0.06,0.14,0.10,-0.07,0.0,0.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.17,0.0,1,0.16,0.0,0.14,0.15,0.32,0.0,0.14,0.15,0.33,0.20,0.12,0.40,0.22,0.24,0.30,0.28,0.29,-0.01,0.19,0.30,0.0,0.23,-0.02,0.0,0.21,0.04,0.20,-0.02,0.0,0.31
0.12,0.25,0.0,0.16,1,0.0,0.03,0.34,0.25,0.0,0.16,0.16,0.19,0.21,0.09,0.29,0.12,0.15,0.05,0.17,0.21,0.05,0.28,0.31,0.0,0.17,0.01,0.0,0.10,0.08,0.06,0.05,0.0,0.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0.04,0.0,0.14,0.03,0.0,1,0.29,0.07,0.0,0.06,0.12,0.05,0.04,0.44,0.07,0.30,0.15,0.07,0.08,0.19,-0.02,0.34,0.13,0.0,0.09,0.02,0.0,0.05,0.03,0.12,0.04,0.0,0.15
0.01,0.25,0.0,0.15,0.34,0.0,0.29,1,0.05,0.0,0.15,0.11,0.05,0.03,0.04,0.13,0.47,0.07,0.06,0.00,0.16,0.0,0.08,0.12,0.0,0.12,0.02,0.0,0.02,0.01,0.14,-0.01,0.0,0.14
0.87,0.42,0.0,0.32,0.25,0.0,0.07,0.05,1,0.0,0.23,0.16,0.28,0.29,0.19,0.38,0.12,0.24,0.20,0.10,0.31,0.05,0.39,0.74,0.0,0.15,0.00,0.0,0.13,0.15,0.19,-0.02,0.0,0.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.16,0.0,0.14,0.16,0.0,0.06,0.15,0.23,0.0,1,0.19,0.22,0.12,0.17,0.18,0.25,0.48,0.07,0.04,0.25,0.00,0.17,0.26,0.0,0.29,0.62,0.0,0.18,0.08,0.28,-0.02,0.0,0.24
0.05,0.19,0.0,0.15,0.16,0.0,0.12,0.11,0.16,0.0,0.19,1,0.06,0.10,0.23,0.11,0.18,0.10,0.07,0.08,0.18,0.02,0.17,0.14,0.0,0.13,0.01,0.0,0.17,0.00,0.08,-0.05,0.0,0.26
0.09,0.19,0.0,0.33,0.19,0.0,0.05,0.05,0.28,0.0,0.22,0.06,1,0.34,0.15,0.30,0.15,0.11,0.17,0.23,0.22,-0.01,0.21,0.15,0.0,0.15,-0.00,0.0,0.35,0.02,0.13,0.00,0.0,0.22
0.04,0.09,0.0,0.20,0.21,0.0,0.04,0.03,0.29,0.0,0.12,0.10,0.34,1,0.17,0.26,0.08,0.08,0.21,0.27,0.10,-0.06,0.22,0.19,0.0,0.17,0.02,0.0,0.35,0.03,0.08,0.20,0.0,0.25
0.11,0.13,0.0,0.12,0.09,0.0,0.44,0.04,0.19,0.0,0.17,0.23,0.15,0.17,1,0.20,0.11,0.17,0.10,0.07,0.25,-0.04,0.14,0.32,0.0,0.18,0.02,0.0,0.14,0.17,0.18,-0.04,0.0,0.31
0.11,0.36,0.0,0.40,0.29,0.0,0.07,0.13,0.38,0.0,0.18,0.11,0.30,0.26,0.20,1,0.18,0.18,0.33,0.19,0.35,0.14,0.27,0.35,0.0,0.20,0.09,0.0,0.15,0.21,0.09,0.05,0.0,0.50
0.38,0.14,0.0,0.22,0.12,0.0,0.30,0.47,0.12,0.0,0.25,0.18,0.15,0.08,0.11,0.18,1,0.22,0.08,0.10,0.35,0.09,0.15,0.14,0.0,0.13,-0.01,0.0,0.17,-0.06,0.31,-0.03,0.0,0.23
0.06,0.13,0.0,0.24,0.15,0.0,0.15,0.07,0.24,0.0,0.48,0.10,0.11,0.08,0.17,0.18,0.22,1,0.14,0.15,0.31,-0.01,0.18,0.20,0.0,0.47,0.02,0.0,0.14,0.05,0.20,-0.02,0.0,0.18
0.01,0.28,0.0,0.30,0.05,0.0,0.07,0.06,0.20,0.0,0.07,0.07,0.17,0.21,0.10,0.33,0.08,0.14,1,0.41,0.16,-0.05,0.10,0.14,0.0,0.13,0.01,0.0,0.40,0.08,0.07,0.09,0.0,0.16
0.13,0.08,0.0,0.28,0.17,0.0,0.08,0.00,0.10,0.0,0.04,0.08,0.23,0.27,0.07,0.19,0.10,0.15,0.41,1,0.08,-0.01,0.07,0.20,0.0,0.08,-0.00,0.0,0.75,0.00,0.08,0.02,0.0,0.11
0.12,0.30,0.0,0.29,0.21,0.0,0.19,0.16,0.31,0.0,0.25,0.18,0.22,0.10,0.25,0.35,0.35,0.31,0.16,0.08,1,-0.03,0.40,0.37,0.0,0.26,0.02,0.0,0.13,0.10,0.37,0.02,0.0,0.46
0.08,0.00,0.0,-0.01,0.05,0.0,-0.02,0.0,0.05,0.0,0.00,0.02,-0.01,-0.06,-0.04,0.14,0.09,-0.01,-0.05,-0.01,-0.03,1,-0.02,-0.00,0.0,-0.07,0.0,0.0,-0.01,0.0,0.04,0.0,0.0,0.03
0.32,0.26,0.0,0.19,0.28,0.0,0.34,0.08,0.39,0.0,0.17,0.17,0.21,0.22,0.14,0.27,0.15,0.18,0.10,0.07,0.40,-0.02,1,0.45,0.0,0.20,-0.01,0.0,0.11,0.05,0.22,0.01,0.0,0.46
0.71,0.34,0.0,0.30,0.31,0.0,0.13,0.12,0.74,0.0,0.26,0.14,0.15,0.19,0.32,0.35,0.14,0.20,0.14,0.20,0.37,-0.00,0.45,1,0.0,0.21,0.09,0.0,0.19,0.13,0.11,0.03,0.0,0.44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.09,0.0,0.23,0.17,0.0,0.09,0.12,0.15,0.0,0.29,0.13,0.15,0.17,0.18,0.20,0.13,0.47,0.13,0.08,0.26,-0.07,0.20,0.21,0.0,1,-0.00,0.0,0.07,0.06,0.28,0.06,0.0,0.20
-0.01,0.09,0.0,-0.02,0.01,0.0,0.02,0.02,0.00,0.0,0.62,0.01,-0.00,0.02,0.02,0.09,-0.01,0.02,0.01,-0.00,0.02,0.0,-0.01,0.09,0.0,-0.00,1,0.0,0.00,0.00,-0.01,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.06,0.0,0.21,0.10,0.0,0.05,0.02,0.13,0.0,0.18,0.17,0.35,0.35,0.14,0.15,0.17,0.14,0.40,0.75,0.13,-0.01,0.11,0.19,0.0,0.07,0.00,0.0,1,0.10,0.10,-0.05,0.0,0.19
0.13,0.14,0.0,0.04,0.08,0.0,0.03,0.01,0.15,0.0,0.08,0.00,0.02,0.03,0.17,0.21,-0.06,0.05,0.08,0.00,0.10,0.0,0.05,0.13,0.0,0.06,0.00,0.0,0.10,1,0.06,-0.03,0.0,0.06
0.05,0.10,0.0,0.20,0.06,0.0,0.12,0.14,0.19,0.0,0.28,0.08,0.13,0.08,0.18,0.09,0.31,0.20,0.07,0.08,0.37,0.04,0.22,0.11,0.0,0.28,-0.01,0.0,0.10,0.06,1,0.01,0.0,0.19
-0.01,-0.07,0.0,-0.02,0.05,0.0,0.04,-0.01,-0.02,0.0,-0.02,-0.05,0.00,0.20,-0.04,0.05,-0.03,-0.02,0.09,0.02,0.02,0.0,0.01,0.03,0.0,0.06,0.0,0.0,-0.05,-0.03,0.01,1,0.0,-0.00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.36,0.0,0.31,0.24,0.0,0.15,0.14,0.35,0.0,0.24,0.26,0.22,0.25,0.31,0.50,0.23,0.18,0.16,0.11,0.46,0.03,0.46,0.44,0.0,0.20,0.05,0.0,0.19,0.06,0.19,-0.00,0.0,1
