1,0.01,0.10,0.32,0.31,0.21,0.25,0.14,0.28,0.23,0.15,0.21,0.12,0.0,0.34
0.01,1,0.02,0.11,0.02,-0.01,-0.03,0.02,-0.01,0.01,0.03,0.11,0.02,0.0,0.03
0.10,0.02,1,0.24,0.16,0.14,0.14,0.08,0.18,0.26,0.12,0.22,0.05,0.0,0.17
0.32,0.11,0.24,1,0.40,0.13,0.58,0.22,0.49,0.33,0.12,0.24,0.26,0.0,0.49
0.31,0.02,0.16,0.40,1,0.37,0.57,0.39,0.71,0.76,0.49,0.51,0.36,0.0,0.77
0.21,-0.01,0.14,0.13,0.37,1,0.34,0.15,0.45,0.22,0.31,0.47,0.16,0.0,0.38
0.25,-0.03,0.14,0.58,0.57,0.34,1,0.32,0.64,0.39,0.44,0.41,0.23,0.0,0.58
0.14,0.02,0.08,0.22,0.39,0.15,0.32,1,0.30,0.25,0.55,0.32,0.38,0.0,0.34
0.28,-0.01,0.18,0.49,0.71,0.45,0.64,0.30,1,0.37,0.50,0.54,0.24,0.0,0.75
0.23,0.01,0.26,0.33,0.76,0.22,0.39,0.25,0.37,1,0.34,0.37,0.34,0.0,0.41
0.15,0.03,0.12,0.12,0.49,0.31,0.44,0.55,0.50,0.34,1,0.40,0.29,0.0,0.50
0.21,0.11,0.22,0.24,0.51,0.47,0.41,0.32,0.54,0.37,0.40,1,0.25,0.0,0.44
0.12,0.02,0.05,0.26,0.36,0.16,0.23,0.38,0.24,0.34,0.29,0.25,1,0.0,0.29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34,0.03,0.17,0.49,0.77,0.38,0.58,0.34,0.75,0.41,0.50,0.44,0.29,0.0,1
