1,0.06,0.03,0.0,0.14,0.0,0.13,0.14,0.02,0.05,-0.05,0.13,0.08,0.15
0.06,1,0.42,0.0,0.34,0.0,0.47,0.62,0.20,0.30,0.06,0.55,0.24,0.26
0.03,0.42,1,0.0,0.22,0.0,0.35,0.53,0.30,0.20,0.07,0.29,0.14,0.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.34,0.22,0.0,1,0.0,0.18,0.29,0.16,0.11,0.11,0.13,0.09,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.47,0.35,0.0,0.18,0.0,1,0.65,0.07,0.16,0.13,0.41,0.25,0.25
0.14,0.62,0.53,0.0,0.29,0.0,0.65,1,0.18,0.34,0.09,0.50,0.30,0.31
0.02,0.20,0.30,0.0,0.16,0.0,0.07,0.18,1,0.11,0.01,0.10,0.12,0.03
0.05,0.30,0.20,0.0,0.11,0.0,0.16,0.34,0.11,1,0.09,0.13,0.11,0.05
-0.05,0.06,0.07,0.0,0.11,0.0,0.13,0.09,0.01,0.09,1,0.01,0.01,0.12
0.13,0.55,0.29,0.0,0.13,0.0,0.41,0.50,0.10,0.13,0.01,1,0.15,0.16
0.08,0.24,0.14,0.0,0.09,0.0,0.25,0.30,0.12,0.11,0.01,0.15,1,0.19
0.15,0.26,0.17,0.0,0.09,0.0,0.25,0.31,0.03,0.05,0.12,0.16,0.19,1
