1,0.55,0.43,0.13,0.17,0.44,0.44,0.49,0.19,0.50,0.35
0.55,1,0.48,0.18,0.25,0.52,0.89,0.65,0.17,0.61,0.43
0.43,0.48,1,0.20,0.25,0.40,0.37,0.47,0.13,0.53,0.33
0.13,0.18,0.20,1,0.14,0.27,0.16,0.16,0.15,0.21,0.42
0.17,0.25,0.25,0.14,1,0.39,0.29,0.22,0.10,0.26,0.27
0.44,0.52,0.40,0.27,0.39,1,0.46,0.43,0.17,0.51,0.42
0.44,0.89,0.37,0.16,0.29,0.46,1,0.58,0.14,0.50,0.40
0.49,0.65,0.47,0.16,0.22,0.43,0.58,1,0.17,0.66,0.41
0.19,0.17,0.13,0.15,0.10,0.17,0.14,0.17,1,0.26,0.55
0.50,0.61,0.53,0.21,0.26,0.51,0.50,0.66,0.26,1,0.55
0.35,0.43,0.33,0.42,0.27,0.42,0.40,0.41,0.55,0.55,1
