1,0.44,0.58,0.43,0.56,0.46,0.90,0.65
0.44,1,0.44,0.53,0.47,0.47,0.44,0.34
0.58,0.44,1,0.25,0.38,0.33,0.56,0.57
0.43,0.53,0.25,1,0.33,0.42,0.40,0.27
0.56,0.47,0.38,0.33,1,0.41,0.42,0.34
0.46,0.47,0.33,0.42,0.41,1,0.41,0.34
0.90,0.44,0.56,0.40,0.42,0.41,1,0.59
0.65,0.34,0.57,0.27,0.34,0.34,0.59,1
