0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.29,0.13,0.20,0.33,0.0,0.69
0.0,0.29,1,0.06,0.20,0.48,0.0,0.36
0.0,0.13,0.06,1,0.06,0.03,0.0,0.10
0.0,0.20,0.20,0.06,1,0.30,0.0,0.24
0.0,0.33,0.48,0.03,0.30,1,0.0,0.49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.69,0.36,0.10,0.24,0.49,0.0,1
