1,0.07,0.27,0.23,0.08,0.38,0.15,0.18,0.0,0.13,0.15,0.17,0.19,0.0,-0.05,0.33,0.15,0.25,0.22,0.24,0.0
0.07,1,0.21,0.49,0.27,0.36,0.30,0.34,0.0,0.41,0.29,0.18,0.42,0.0,0.10,0.36,0.39,0.33,0.42,0.44,0.0
0.27,0.21,1,0.29,0.27,0.39,0.15,0.22,0.0,0.25,0.26,0.17,0.31,0.0,0.01,0.34,0.31,0.35,0.30,0.37,0.0
0.23,0.49,0.29,1,0.32,0.48,0.28,0.45,0.0,0.52,0.25,0.33,0.37,0.0,0.23,0.43,0.58,0.50,0.44,0.60,0.0
0.08,0.27,0.27,0.32,1,0.28,0.15,0.37,0.0,0.46,0.53,0.28,0.34,0.0,0.02,0.32,0.39,0.50,0.32,0.37,0.0
0.38,0.36,0.39,0.48,0.28,1,0.16,0.39,0.0,0.29,0.28,0.30,0.60,0.0,0.00,0.52,0.38,0.42,0.41,0.55,0.0
0.15,0.30,0.15,0.28,0.15,0.16,1,0.18,0.0,0.30,0.09,0.30,0.14,0.0,0.08,0.50,0.21,0.21,0.21,0.27,0.0
0.18,0.34,0.22,0.45,0.37,0.39,0.18,1,0.0,0.36,0.28,0.46,0.31,0.0,0.07,0.38,0.62,0.35,0.35,0.42,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.41,0.25,0.52,0.46,0.29,0.30,0.36,0.0,1,0.29,0.30,0.25,0.0,0.10,0.32,0.40,0.32,0.45,0.44,0.0
0.15,0.29,0.26,0.25,0.53,0.28,0.09,0.28,0.0,0.29,1,0.24,0.33,0.0,0.26,0.28,0.25,0.38,0.21,0.28,0.0
0.17,0.18,0.17,0.33,0.28,0.30,0.30,0.46,0.0,0.30,0.24,1,0.20,0.0,0.03,0.34,0.31,0.34,0.24,0.33,0.0
0.19,0.42,0.31,0.37,0.34,0.60,0.14,0.31,0.0,0.25,0.33,0.20,1,0.0,0.07,0.37,0.28,0.41,0.34,0.44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05,0.10,0.01,0.23,0.02,0.00,0.08,0.07,0.0,0.10,0.26,0.03,0.07,0.0,1,0.04,0.23,0.13,0.06,0.03,0.0
0.33,0.36,0.34,0.43,0.32,0.52,0.50,0.38,0.0,0.32,0.28,0.34,0.37,0.0,0.04,1,0.27,0.45,0.41,0.57,0.0
0.15,0.39,0.31,0.58,0.39,0.38,0.21,0.62,0.0,0.40,0.25,0.31,0.28,0.0,0.23,0.27,1,0.43,0.32,0.46,0.0
0.25,0.33,0.35,0.50,0.50,0.42,0.21,0.35,0.0,0.32,0.38,0.34,0.41,0.0,0.13,0.45,0.43,1,0.34,0.53,0.0
0.22,0.42,0.30,0.44,0.32,0.41,0.21,0.35,0.0,0.45,0.21,0.24,0.34,0.0,0.06,0.41,0.32,0.34,1,0.46,0.0
0.24,0.44,0.37,0.60,0.37,0.55,0.27,0.42,0.0,0.44,0.28,0.33,0.44,0.0,0.03,0.57,0.46,0.53,0.46,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
