1,0.44,0.98,0.96,0.95,0.0,0.39,0.96,0.93,0.11,0.46,0.83,0.88,0.84,0.86,0.90
0.44,1,0.45,0.41,0.47,0.0,0.25,0.39,0.46,0.04,0.35,0.85,0.52,0.35,0.43,0.71
0.98,0.45,1,0.96,0.95,0.0,0.40,0.96,0.97,0.10,0.43,0.84,0.90,0.83,0.87,0.91
0.96,0.41,0.96,1,0.96,0.0,0.39,0.99,0.94,0.12,0.45,0.85,0.89,0.85,0.84,0.92
0.95,0.47,0.95,0.96,1,0.0,0.39,0.96,0.91,0.10,0.42,0.82,0.86,0.83,0.82,0.89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39,0.25,0.40,0.39,0.39,0.0,1,0.39,0.38,0.17,0.25,0.41,0.38,0.35,0.36,0.40
0.96,0.39,0.96,0.99,0.96,0.0,0.39,1,0.93,0.12,0.45,0.83,0.88,0.82,0.82,0.90
0.93,0.46,0.97,0.94,0.91,0.0,0.38,0.93,1,0.08,0.43,0.83,0.90,0.76,0.87,0.88
0.11,0.04,0.10,0.12,0.10,0.0,0.17,0.12,0.08,1,0.08,0.14,0.09,0.13,0.07,0.15
0.46,0.35,0.43,0.45,0.42,0.0,0.25,0.45,0.43,0.08,1,0.42,0.41,0.39,0.38,0.44
0.83,0.85,0.84,0.85,0.82,0.0,0.41,0.83,0.83,0.14,0.42,1,0.81,0.74,0.75,0.94
0.88,0.52,0.90,0.89,0.86,0.0,0.38,0.88,0.90,0.09,0.41,0.81,1,0.82,0.90,0.87
0.84,0.35,0.83,0.85,0.83,0.0,0.35,0.82,0.76,0.13,0.39,0.74,0.82,1,0.76,0.85
0.86,0.43,0.87,0.84,0.82,0.0,0.36,0.82,0.87,0.07,0.38,0.75,0.90,0.76,1,0.83
0.90,0.71,0.91,0.92,0.89,0.0,0.40,0.90,0.88,0.15,0.44,0.94,0.87,0.85,0.83,1
