1,0.13,0.21,0.30,0.01,0.39,0.23,0.35,0.25,0.19,0.25,0.66,0.25,0.40,0.0,0.0,0.49,0.24,0.12,0.19,0.43,0.09,0.24,0.26,0.40,0.28,0.30,0.34,0.25,0.0,0.32,0.30
0.13,1,0.04,0.19,0.02,0.07,0.04,0.13,0.09,0.11,0.04,0.18,0.11,0.10,0.0,0.0,0.13,0.03,0.16,0.24,0.16,0.01,0.05,0.20,0.14,0.06,0.02,0.12,0.10,0.0,0.17,0.08
0.21,0.04,1,0.13,0.03,0.15,0.55,0.22,0.31,0.52,0.19,0.27,0.46,0.24,0.0,0.0,0.20,0.22,0.08,0.19,0.33,0.07,0.26,0.15,0.25,0.11,0.69,0.46,0.16,0.0,0.29,0.15
0.30,0.19,0.13,1,0.17,0.33,0.27,0.53,0.25,0.16,0.26,0.51,0.23,0.47,0.0,0.0,0.26,0.33,0.15,0.12,0.19,0.13,0.20,0.26,0.49,0.33,0.20,0.39,0.13,0.0,0.26,0.31
0.01,0.02,0.03,0.17,1,0.02,0.03,0.12,0.04,0.05,0.13,0.04,0.08,0.12,0.0,0.0,0.01,0.12,0.12,0.00,0.11,0.06,0.03,0.09,0.12,0.00,0.05,0.07,0.04,0.0,0.02,0.09
0.39,0.07,0.15,0.33,0.02,1,0.35,0.35,0.23,0.18,0.28,0.34,0.38,0.50,0.0,0.0,0.21,0.26,0.17,0.31,0.16,0.38,0.34,0.39,0.47,0.34,0.53,0.41,0.26,0.0,0.35,0.28
0.23,0.04,0.55,0.27,0.03,0.35,1,0.53,0.30,0.37,0.37,0.29,0.64,0.59,0.0,0.0,0.13,0.42,0.09,0.28,0.16,0.09,0.22,0.24,0.56,0.13,0.34,0.45,0.20,0.0,0.31,0.39
0.35,0.13,0.22,0.53,0.12,0.35,0.53,1,0.38,0.25,0.50,0.34,0.56,0.79,0.0,0.0,0.14,0.66,0.17,0.29,0.26,0.09,0.23,0.21,0.91,0.15,0.16,0.39,0.17,0.0,0.36,0.63
0.25,0.09,0.31,0.25,0.04,0.23,0.30,0.38,1,0.24,0.40,0.38,0.29,0.43,0.0,0.0,0.38,0.32,0.25,0.15,0.35,0.26,0.33,0.36,0.45,0.33,0.34,0.30,0.32,0.0,0.41,0.35
0.19,0.11,0.52,0.16,0.05,0.18,0.37,0.25,0.24,1,0.21,0.34,0.38,0.52,0.0,0.0,0.09,0.19,0.17,0.07,0.12,0.10,0.29,0.14,0.27,0.11,0.12,0.51,0.37,0.0,0.15,0.25
0.25,0.04,0.19,0.26,0.13,0.28,0.37,0.50,0.40,0.21,1,0.40,0.33,0.50,0.0,0.0,0.08,0.42,0.26,0.21,0.24,0.13,0.30,0.22,0.53,0.15,0.30,0.32,0.12,0.0,0.60,0.37
