1,0.13,0.06,0.03,0.05,0.39,0.19,0.16,0.17,0.03,0.19,0.06,0.04,0.0,0.26,0.0,0.04,0.09,0.10,0.30,0.03,0.11,0.13,0.20,-0.04,0.05,0.06,0.18
0.13,1,0.09,0.14,0.06,0.14,0.25,0.53,0.38,0.01,0.20,0.14,0.05,0.0,0.17,0.0,0.15,0.10,0.14,0.19,0.12,0.17,0.18,0.07,0.03,0.12,0.07,0.73
0.06,0.09,1,0.08,0.08,0.11,0.22,0.08,0.25,0.00,0.10,0.11,0.10,0.0,0.10,0.0,0.22,0.04,0.09,0.11,0.24,0.02,0.20,0.40,0.03,0.06,0.11,0.06
0.03,0.14,0.08,1,0.84,0.21,0.21,0.50,0.14,-0.00,0.10,0.34,0.17,0.0,0.32,0.0,0.25,0.03,0.49,0.35,0.11,0.08,0.21,0.08,-0.01,0.47,0.11,0.18
0.05,0.06,0.08,0.84,1,0.12,0.11,0.58,0.18,0.00,0.15,0.31,0.06,0.0,0.46,0.0,0.30,0.02,0.65,0.22,0.03,0.10,0.20,0.06,0.00,0.66,0.08,0.23
0.39,0.14,0.11,0.21,0.12,1,0.36,0.18,0.45,0.01,0.22,0.24,0.21,0.0,0.39,0.0,0.26,0.34,0.32,0.41,0.09,0.24,0.25,0.04,0.09,0.19,0.40,0.22
0.19,0.25,0.22,0.21,0.11,0.36,1,0.11,0.44,-0.03,0.33,0.11,0.12,0.0,0.34,0.0,0.12,0.13,0.22,0.43,0.16,0.38,0.35,0.27,0.09,0.27,0.09,0.34
0.16,0.53,0.08,0.50,0.58,0.18,0.11,1,0.22,0.01,0.23,0.18,0.23,0.0,0.30,0.0,0.17,0.05,0.58,0.18,0.05,0.24,0.21,0.09,-0.03,0.46,0.15,0.26
0.17,0.38,0.25,0.14,0.18,0.45,0.44,0.22,1,-0.03,0.27,0.21,0.32,0.0,0.49,0.0,0.36,0.07,0.39,0.42,0.09,0.32,0.36,0.04,0.08,0.45,0.16,0.48
0.03,0.01,0.00,-0.00,0.00,0.01,-0.03,0.01,-0.03,1,0.06,-0.00,-0.00,0.0,-0.01,0.0,0.05,0.04,0.06,0.01,0.00,-0.01,-0.01,-0.01,0.04,-0.00,0.02,0.01
0.19,0.20,0.10,0.10,0.15,0.22,0.33,0.23,0.27,0.06,1,0.20,0.11,0.0,0.22,0.0,0.12,0.15,0.21,0.30,0.14,0.34,0.39,0.13,0.08,0.23,0.10,0.27
0.06,0.14,0.11,0.34,0.31,0.24,0.11,0.18,0.21,-0.00,0.20,1,0.17,0.0,0.29,0.0,0.14,0.16,0.24,0.29,0.08,0.24,0.28,0.14,0.03,0.45,0.40,0.31
