0.06,0.28,0.21,0.50,0.34,0.32,0.02,0.16,0.01,0.17,0.02,0.17,-0.06,0.07,0.10,0.16,0.12,0.22,0.29,0.13,0.11,0.09,0.08,0.25,1,0.20,0.13,0.01,0.0,0.28,0.33,0.03,0.0,0.38,0.24,0.0,0.06,0.04,0.02,0.10,0.17,0.14,0.23,0.28,0.22,0.13
0.14,0.20,0.26,0.28,0.31,0.22,0.05,0.17,0.26,0.37,0.15,0.37,0.07,0.08,0.24,0.23,0.14,0.23,0.29,0.22,0.37,0.08,0.11,0.34,0.20,1,0.14,-0.03,0.0,0.18,0.23,0.11,0.0,0.40,0.20,0.0,0.24,0.22,0.01,0.29,0.01,0.13,0.26,0.26,0.23,0.26
0.10,0.29,0.26,0.16,0.27,0.21,0.05,0.33,0.02,0.24,0.01,0.24,0.04,0.10,0.04,0.30,0.11,0.17,0.21,0.05,0.06,0.28,0.00,0.20,0.13,0.14,1,0.07,0.0,0.19,0.11,0.02,0.0,0.25,0.27,0.0,0.07,0.24,0.06,0.13,0.13,0.10,0.19,0.23,0.17,0.16
0.03,0.06,0.02,0.16,0.12,0.07,0.02,0.07,0.12,-0.02,0.10,-0.02,0.08,0.04,0.11,0.05,0.03,0.03,0.08,0.08,0.06,0.03,0.00,0.11,0.01,-0.03,0.07,1,0.0,0.16,0.04,0.0,0.0,0.10,0.08,0.0,-0.07,0.07,0.07,0.18,0.08,0.07,0.11,0.08,0.03,0.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.27,0.45,0.45,0.75,0.60,0.13,0.26,0.13,0.25,0.18,0.25,0.17,0.49,0.31,0.48,0.36,0.25,0.63,0.11,0.17,0.24,0.06,0.69,0.28,0.18,0.19,0.16,0.0,1,0.20,0.02,0.0,0.77,0.29,0.0,0.26,0.18,0.05,0.15,0.12,0.27,0.64,0.65,0.25,0.13
0.11,0.11,0.22,0.27,0.30,0.20,0.13,0.28,0.04,0.19,0.08,0.19,0.06,0.10,0.10,0.39,0.17,0.18,0.29,0.31,0.18,0.20,0.06,0.27,0.33,0.23,0.11,0.04,0.0,0.20,1,0.06,0.0,0.32,0.12,0.0,0.18,0.18,0.01,0.33,0.12,0.12,0.30,0.34,0.18,0.15
0.13,0.02,0.04,0.09,0.08,0.06,0.0,0.06,0.0,0.02,0.0,0.02,0.0,-0.06,0.07,0.04,0.00,-0.02,0.10,0.10,0.07,0.00,0.0,0.05,0.03,0.11,0.02,0.0,0.0,0.02,0.06,1,0.0,0.08,0.03,0.0,0.01,0.02,0.0,-0.03,0.0,-0.06,0.06,0.03,-0.02,-0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.46,0.72,0.73,0.97,0.71,0.13,0.44,0.23,0.36,0.15,0.36,0.11,0.37,0.41,0.59,0.56,0.37,0.94,0.21,0.37,0.34,0.14,0.89,0.38,0.40,0.25,0.10,0.0,0.77,0.32,0.08,0.0,1,0.40,0.0,0.31,0.17,0.06,0.40,0.18,0.39,0.86,0.90,0.37,0.22
0.21,0.25,0.30,0.32,0.40,0.35,0.12,0.22,0.11,0.15,0.00,0.15,0.03,0.30,0.17,0.30,0.27,0.25,0.49,0.06,0.14,0.08,0.14,0.39,0.24,0.20,0.27,0.08,0.0,0.29,0.12,0.03,0.0,0.40,1,0.0,0.24,0.07,0.02,0.22,0.25,0.38,0.35,0.47,0.25,0.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20,0.16,0.20,0.18,0.31,0.24,0.09,0.05,0.28,0.29,0.13,0.29,0.00,0.14,0.33,0.31,0.14,0.08,0.30,0.02,0.07,0.09,0.18,0.27,0.06,0.24,0.07,-0.07,0.0,0.26,0.18,0.01,0.0,0.31,0.24,0.0,1,0.11,0.03,0.11,0.09,0.13,0.29,0.30,0.08,0.15
0.08,0.06,0.15,0.03,0.13,0.16,0.12,0.20,0.07,0.04,0.31,0.04,0.02,0.16,0.05,0.22,0.05,0.00,0.11,0.30,0.72,0.08,0.07,0.13,0.04,0.22,0.24,0.07,0.0,0.18,0.18,0.02,0.0,0.17,0.07,0.0,0.11,1,0.03,0.08,0.06,0.58,0.09,0.11,0.00,0.81
0.01,0.03,0.01,0.03,0.05,0.37,0.23,0.00,0.02,0.06,-0.02,0.06,-0.02,0.04,-0.02,0.02,0.01,0.00,0.04,0.86,0.01,0.04,0.51,0.02,0.02,0.01,0.06,0.07,0.0,0.05,0.01,0.0,0.0,0.06,0.02,0.0,0.03,0.03,1,0.04,0.04,0.01,0.05,0.03,0.00,0.02
0.18,0.22,0.26,0.40,0.31,0.23,0.01,0.21,0.03,0.35,0.04,0.35,0.13,0.12,0.22,0.30,0.20,0.23,0.23,0.13,0.14,0.13,0.05,0.27,0.10,0.29,0.13,0.18,0.0,0.15,0.33,-0.03,0.0,0.40,0.22,0.0,0.11,0.08,0.04,1,0.08,0.27,0.37,0.26,0.23,0.32
0.06,0.09,0.21,0.14,0.16,0.12,0.03,0.17,0.02,0.20,0.06,0.20,0.09,0.10,0.09,0.13,0.12,0.08,0.21,0.06,0.07,0.19,0.04,0.15,0.17,0.01,0.13,0.08,0.0,0.12,0.12,0.0,0.0,0.18,0.25,0.0,0.09,0.06,0.04,0.08,1,0.05,0.20,0.24,0.08,0.05
0.17,0.18,0.27,0.19,0.33,0.22,0.31,0.17,0.12,0.23,0.35,0.23,0.03,0.26,0.09,0.26,0.18,0.15,0.31,0.09,0.07,0.20,0.05,0.24,0.14,0.13,0.10,0.07,0.0,0.27,0.12,-0.06,0.0,0.39,0.38,0.0,0.13,0.58,0.01,0.27,0.05,1,0.25,0.33,0.15,0.75
0.18,0.36,0.72,0.73,0.80,0.67,0.09,0.40,0.12,0.22,0.11,0.22,0.14,0.32,0.32,0.54,0.44,0.27,0.84,0.11,0.15,0.30,0.15,0.74,0.23,0.26,0.19,0.11,0.0,0.64,0.30,0.06,0.0,0.86,0.35,0.0,0.29,0.09,0.05,0.37,0.20,0.25,1,0.87,0.27,0.19
0.18,0.42,0.79,0.77,0.88,0.68,0.27,0.47,0.15,0.47,0.07,0.47,0.14,0.33,0.36,0.54,0.51,0.34,0.94,0.11,0.18,0.32,0.16,0.81,0.28,0.26,0.23,0.08,0.0,0.65,0.34,0.03,0.0,0.90,0.47,0.0,0.30,0.11,0.03,0.26,0.24,0.33,0.87,1,0.34,0.15
0.38,0.11,0.32,0.51,0.38,0.31,0.16,0.40,0.29,0.41,-0.03,0.41,0.03,0.17,0.15,0.34,0.14,1.00,0.44,0.01,0.05,0.14,0.03,0.31,0.22,0.23,0.17,0.03,0.0,0.25,0.18,-0.02,0.0,0.37,0.25,0.0,0.08,0.00,0.00,0.23,0.08,0.15,0.27,0.34,1,0.09
0.13,0.09,0.18,0.10,0.15,0.16,0.18,0.07,0.10,0.10,0.40,0.10,0.19,0.08,0.04,0.20,0.11,0.09,0.14,0.18,0.09,0.13,0.05,0.23,0.13,0.26,0.16,0.14,0.0,0.13,0.15,-0.02,0.0,0.22,0.22,0.0,0.15,0.81,0.02,0.32,0.05,0.75,0.19,0.15,0.09,1
