1,0.31,0.20,0.39,0.20,0.13,0.28,0.06,0.34,0.51,0.19,0.37,0.25,0.17,0.16
0.31,1,0.10,0.30,0.23,0.10,0.31,0.02,0.24,0.21,0.12,0.09,0.29,0.13,0.03
0.20,0.10,1,0.27,0.28,0.03,0.23,0.12,0.21,0.16,0.13,0.32,0.10,0.10,0.23
0.39,0.30,0.27,1,0.78,0.12,0.31,0.31,0.60,0.19,0.30,0.19,0.27,0.18,0.24
0.20,0.23,0.28,0.78,1,0.10,0.23,0.35,0.55,0.14,0.24,0.12,0.14,0.20,0.23
0.13,0.10,0.03,0.12,0.10,1,0.06,0.04,0.13,0.16,0.12,0.11,0.03,-0.06,0.01
0.28,0.31,0.23,0.31,0.23,0.06,1,0.04,0.44,0.20,0.08,0.19,0.51,0.24,0.12
0.06,0.02,0.12,0.31,0.35,0.04,0.04,1,0.14,0.09,0.09,0.04,0.03,0.04,0.18
0.34,0.24,0.21,0.60,0.55,0.13,0.44,0.14,1,0.18,0.18,0.27,0.46,0.22,0.21
0.51,0.21,0.16,0.19,0.14,0.16,0.20,0.09,0.18,1,0.08,0.21,0.19,0.18,0.21
0.19,0.12,0.13,0.30,0.24,0.12,0.08,0.09,0.18,0.08,1,0.31,0.14,0.14,0.11
0.37,0.09,0.32,0.19,0.12,0.11,0.19,0.04,0.27,0.21,0.31,1,0.24,0.07,0.11
0.25,0.29,0.10,0.27,0.14,0.03,0.51,0.03,0.46,0.19,0.14,0.24,1,0.15,0.10
0.17,0.13,0.10,0.18,0.20,-0.06,0.24,0.04,0.22,0.18,0.14,0.07,0.15,1,0.28
0.16,0.03,0.23,0.24,0.23,0.01,0.12,0.18,0.21,0.21,0.11,0.11,0.10,0.28,1
