1,0.30,0.14,0.39,0.32,0.20,0.32,0.47,0.41,0.17,0.09,0.28,0.27,0.35,0.42,0.17,0.33,0.0,0.35,0.19,0.43,0.02,0.18,0.42,0.17,0.25,0.35,0.42,0.34,0.29,0.27,0.0,0.33,0.04,0.41,0.31,0.13,0.06,0.17,0.25,0.41
0.30,1,0.07,0.33,0.24,0.52,0.32,0.48,0.42,0.32,0.15,0.42,0.31,0.34,0.30,0.53,0.34,0.0,0.36,0.19,0.45,0.07,0.29,0.54,0.29,0.19,0.28,0.39,0.72,0.37,0.35,0.0,0.49,0.29,0.55,0.29,0.29,0.24,0.20,0.29,0.32
0.14,0.07,1,0.13,0.10,0.32,0.14,0.12,0.46,0.14,0.08,0.10,0.14,0.09,0.10,0.25,0.26,0.0,0.10,0.15,0.57,0.05,0.17,0.14,0.10,0.07,0.18,0.25,0.14,0.16,0.20,0.0,0.12,0.04,0.21,0.13,0.04,0.02,0.11,0.11,0.10
0.39,0.33,0.13,1,0.46,0.34,0.31,0.55,0.28,0.29,0.18,0.53,0.24,0.51,0.55,0.39,0.40,0.0,0.53,0.15,0.53,0.09,0.33,0.59,0.35,0.25,0.51,0.22,0.38,0.58,0.24,0.0,0.47,0.15,0.42,0.43,0.28,0.10,0.38,0.50,0.33
0.32,0.24,0.10,0.46,1,0.23,0.26,0.59,0.20,0.32,0.28,0.30,0.21,0.49,0.29,0.26,0.23,0.0,0.58,0.12,0.34,0.09,0.33,0.51,0.25,0.28,0.47,0.19,0.21,0.57,0.09,0.0,0.40,0.09,0.31,0.37,0.38,0.07,0.30,0.40,0.30
0.20,0.52,0.32,0.34,0.23,1,0.14,0.27,0.26,0.19,0.19,0.27,0.38,0.26,0.23,0.39,0.31,0.0,0.39,0.34,0.37,-0.04,0.14,0.31,0.24,0.15,0.23,0.35,0.46,0.19,0.32,0.0,0.33,0.17,0.33,0.38,0.20,0.06,0.18,0.24,0.22
0.32,0.32,0.14,0.31,0.26,0.14,1,0.34,0.24,0.17,0.20,0.34,0.23,0.29,0.32,0.20,0.18,0.0,0.44,0.14,0.44,0.01,0.19,0.38,0.26,0.27,0.35,0.16,0.25,0.37,0.14,0.0,0.27,0.08,0.31,0.22,0.22,0.03,0.13,0.21,0.19
0.47,0.48,0.12,0.55,0.59,0.27,0.34,1,0.33,0.31,0.32,0.42,0.25,0.49,0.58,0.28,0.38,0.0,0.53,0.14,0.47,0.12,0.30,0.68,0.39,0.24,0.47,0.27,0.50,0.63,0.18,0.0,0.64,0.22,0.50,0.41,0.39,0.12,0.32,0.48,0.44
0.41,0.42,0.46,0.28,0.20,0.26,0.24,0.33,1,0.22,0.17,0.32,0.32,0.32,0.23,0.22,0.37,0.0,0.23,0.19,0.70,0.02,0.15,0.35,0.17,0.24,0.30,0.58,0.42,0.28,0.60,0.0,0.34,0.09,0.70,0.23,0.22,0.13,0.11,0.28,0.48
0.17,0.32,0.14,0.29,0.32,0.19,0.17,0.31,0.22,1,0.18,0.27,0.19,0.30,0.24,0.26,0.31,0.0,0.34,0.14,0.30,0.15,0.20,0.31,0.22,0.45,0.37,0.19,0.23,0.31,0.06,0.0,0.27,0.11,0.32,0.37,0.26,0.36,0.29,0.57,0.20
