1,0.20,0.39,0.18,0.07,0.13,0.13,0.19,0.20,0.0,0.15,0.17,0.29,0.11,0.21,0.06,0.16,0.13,0.20,0.30,0.19,0.19,0.20,0.37,0.29,0.22,0.21,0.16,0.19
0.20,1,0.43,0.33,0.54,0.51,0.27,0.69,0.33,0.0,0.19,0.38,0.25,0.30,0.42,0.08,0.16,0.24,0.38,0.37,0.47,0.23,0.23,0.34,0.29,0.48,0.76,0.44,0.41
0.39,0.43,1,0.26,0.35,0.34,0.25,0.22,0.53,0.0,0.05,0.39,0.27,0.29,0.55,0.07,0.15,0.28,0.24,0.26,0.38,0.31,0.23,0.22,0.57,0.26,0.41,0.39,0.52
0.18,0.33,0.26,1,0.25,0.37,0.33,0.44,0.24,0.0,0.11,0.33,0.28,0.36,0.48,0.20,0.21,0.22,0.25,0.31,0.23,0.18,0.21,0.45,0.23,0.39,0.40,0.22,0.25
0.07,0.54,0.35,0.25,1,0.46,0.18,0.32,0.23,0.0,0.23,0.23,0.19,0.12,0.57,0.03,0.06,0.27,0.22,0.17,0.33,0.13,0.24,0.27,0.14,0.24,0.42,0.21,0.21
0.13,0.51,0.34,0.37,0.46,1,0.21,0.47,0.30,0.0,0.04,0.37,0.29,0.20,0.38,0.08,0.12,0.18,0.32,0.31,0.44,0.28,0.18,0.52,0.22,0.29,0.52,0.34,0.43
0.13,0.27,0.25,0.33,0.18,0.21,1,0.26,0.28,0.0,0.05,0.18,0.20,0.28,0.45,0.10,0.16,0.11,0.37,0.38,0.17,0.13,0.23,0.26,0.19,0.29,0.21,0.19,0.24
0.19,0.69,0.22,0.44,0.32,0.47,0.26,1,0.27,0.0,0.10,0.39,0.20,0.19,0.39,0.12,0.20,0.23,0.28,0.27,0.27,0.31,0.14,0.39,0.30,0.42,0.81,0.17,0.31
0.20,0.33,0.53,0.24,0.23,0.30,0.28,0.27,1,0.0,0.09,0.29,0.31,0.16,0.53,0.05,0.08,0.22,0.26,0.22,0.42,0.30,0.18,0.27,0.53,0.22,0.54,0.32,0.39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.19,0.05,0.11,0.23,0.04,0.05,0.10,0.09,0.0,1,0.10,0.06,0.06,0.10,0.08,0.04,0.14,0.01,0.09,0.16,-0.02,0.24,0.03,0.10,0.12,0.07,0.07,0.04
0.17,0.38,0.39,0.33,0.23,0.37,0.18,0.39,0.29,0.0,0.10,1,0.30,0.22,0.31,0.17,0.27,0.23,0.25,0.25,0.40,0.18,0.31,0.38,0.27,0.28,0.39,0.29,0.35
0.29,0.25,0.27,0.28,0.19,0.29,0.20,0.20,0.31,0.0,0.06,0.30,1,0.29,0.22,0.17,0.11,0.22,0.29,0.40,0.24,0.23,0.30,0.29,0.32,0.34,0.26,0.20,0.33
0.11,0.30,0.29,0.36,0.12,0.20,0.28,0.19,0.16,0.0,0.06,0.22,0.29,1,0.25,0.24,0.19,0.21,0.26,0.31,0.19,0.15,0.21,0.26,0.18,0.41,0.24,0.16,0.19
0.21,0.42,0.55,0.48,0.57,0.38,0.45,0.39,0.53,0.0,0.10,0.31,0.22,0.25,1,0.19,0.19,0.17,0.23,0.25,0.38,0.21,0.19,0.33,0.38,0.31,0.55,0.26,0.35
0.06,0.08,0.07,0.20,0.03,0.08,0.10,0.12,0.05,0.0,0.08,0.17,0.17,0.24,0.19,1,0.13,0.10,0.07,0.19,0.07,0.04,0.07,0.08,0.06,0.20,0.07,0.06,0.11
0.16,0.16,0.15,0.21,0.06,0.12,0.16,0.20,0.08,0.0,0.04,0.27,0.11,0.19,0.19,0.13,1,0.19,0.19,0.20,0.08,0.10,0.09,0.17,0.20,0.28,0.17,0.17,0.13
0.13,0.24,0.28,0.22,0.27,0.18,0.11,0.23,0.22,0.0,0.14,0.23,0.22,0.21,0.17,0.10,0.19,1,0.13,0.28,0.30,0.11,0.24,0.28,0.22,0.39,0.22,0.10,0.21
0.20,0.38,0.24,0.25,0.22,0.32,0.37,0.28,0.26,0.0,0.01,0.25,0.29,0.26,0.23,0.07,0.19,0.13,1,0.31,0.29,0.22,0.35,0.32,0.22,0.25,0.28,0.16,0.29
0.30,0.37,0.26,0.31,0.17,0.31,0.38,0.27,0.22,0.0,0.09,0.25,0.40,0.31,0.25,0.19,0.20,0.28,0.31,1,0.22,0.18,0.22,0.29,0.19,0.38,0.24,0.21,0.21
0.19,0.47,0.38,0.23,0.33,0.44,0.17,0.27,0.42,0.0,0.16,0.40,0.24,0.19,0.38,0.07,0.08,0.30,0.29,0.22,1,0.62,0.21,0.29,0.34,0.38,0.32,0.26,0.43
0.19,0.23,0.31,0.18,0.13,0.28,0.13,0.31,0.30,0.0,-0.02,0.18,0.23,0.15,0.21,0.04,0.10,0.11,0.22,0.18,0.62,1,0.17,0.18,0.26,0.13,0.26,0.29,0.20
0.20,0.23,0.23,0.21,0.24,0.18,0.23,0.14,0.18,0.0,0.24,0.31,0.30,0.21,0.19,0.07,0.09,0.24,0.35,0.22,0.21,0.17,1,0.23,0.22,0.26,0.25,0.29,0.18
0.37,0.34,0.22,0.45,0.27,0.52,0.26,0.39,0.27,0.0,0.03,0.38,0.29,0.26,0.33,0.08,0.17,0.28,0.32,0.29,0.29,0.18,0.23,1,0.24,0.37,0.49,0.17,0.28
0.29,0.29,0.57,0.23,0.14,0.22,0.19,0.30,0.53,0.0,0.10,0.27,0.32,0.18,0.38,0.06,0.20,0.22,0.22,0.19,0.34,0.26,0.22,0.24,1,0.15,0.27,0.26,0.45
