1,0.28,0.29,0.60,0.04,0.35,0.35,0.36,0.31,0.15,0.25,0.17,0.02,0.23,0.22,0.17,0.19,0.42,0.23,0.43,0.10
0.28,1,0.16,0.23,0.07,0.12,0.09,0.16,0.15,0.08,0.18,0.31,-0.03,0.12,-0.10,0.20,0.08,0.24,0.06,0.20,0.22
0.29,0.16,1,0.40,0.04,0.18,0.11,0.29,0.14,0.14,0.43,0.12,0.25,0.29,0.15,0.33,0.31,0.24,0.18,0.32,0.06
0.60,0.23,0.40,1,0.12,0.27,0.27,0.42,0.31,0.28,0.22,0.18,0.04,0.41,0.18,0.20,0.10,0.44,0.16,0.44,0.16
0.04,0.07,0.04,0.12,1,-0.23,0.01,0.01,0.07,0.06,0.18,-0.08,0.03,0.04,0.01,0.21,0.05,0.02,0.09,0.08,0.07
0.35,0.12,0.18,0.27,-0.23,1,0.20,0.25,0.21,0.15,0.12,0.28,0.04,0.38,0.03,0.12,0.10,0.12,0.03,0.10,0.08
0.35,0.09,0.11,0.27,0.01,0.20,1,0.03,0.11,0.28,0.23,0.30,0.02,0.12,0.22,0.13,0.06,0.21,0.09,0.25,0.07
0.36,0.16,0.29,0.42,0.01,0.25,0.03,1,0.29,0.28,0.21,0.12,0.09,0.41,0.09,0.22,0.23,0.23,0.32,0.21,0.09
0.31,0.15,0.14,0.31,0.07,0.21,0.11,0.29,1,0.19,0.12,0.10,0.01,0.26,0.10,0.28,0.04,0.16,0.32,0.24,0.11
0.15,0.08,0.14,0.28,0.06,0.15,0.28,0.28,0.19,1,0.16,0.04,0.06,0.34,0.17,0.21,0.30,0.21,0.08,0.18,0.13
0.25,0.18,0.43,0.22,0.18,0.12,0.23,0.21,0.12,0.16,1,0.15,0.06,0.20,0.20,0.74,0.79,0.41,0.10,0.47,0.10
0.17,0.31,0.12,0.18,-0.08,0.28,0.30,0.12,0.10,0.04,0.15,1,0.02,0.08,0.06,0.28,0.08,0.12,0.13,0.19,0.07
0.02,-0.03,0.25,0.04,0.03,0.04,0.02,0.09,0.01,0.06,0.06,0.02,1,0.05,-0.05,0.07,0.03,0.05,0.03,0.04,-0.02
0.23,0.12,0.29,0.41,0.04,0.38,0.12,0.41,0.26,0.34,0.20,0.08,0.05,1,0.17,0.30,0.35,0.18,0.09,0.18,0.02
0.22,-0.10,0.15,0.18,0.01,0.03,0.22,0.09,0.10,0.17,0.20,0.06,-0.05,0.17,1,0.17,0.27,0.14,0.15,0.14,0.05
0.17,0.20,0.33,0.20,0.21,0.12,0.13,0.22,0.28,0.21,0.74,0.28,0.07,0.30,0.17,1,0.90,0.24,0.07,0.43,0.03
0.19,0.08,0.31,0.10,0.05,0.10,0.06,0.23,0.04,0.30,0.79,0.08,0.03,0.35,0.27,0.90,1,0.15,0.10,0.21,0.07
0.42,0.24,0.24,0.44,0.02,0.12,0.21,0.23,0.16,0.21,0.41,0.12,0.05,0.18,0.14,0.24,0.15,1,0.12,0.58,0.12
0.23,0.06,0.18,0.16,0.09,0.03,0.09,0.32,0.32,0.08,0.10,0.13,0.03,0.09,0.15,0.07,0.10,0.12,1,0.22,0.10
0.43,0.20,0.32,0.44,0.08,0.10,0.25,0.21,0.24,0.18,0.47,0.19,0.04,0.18,0.14,0.43,0.21,0.58,0.22,1,0.29
0.10,0.22,0.06,0.16,0.07,0.08,0.07,0.09,0.11,0.13,0.10,0.07,-0.02,0.02,0.05,0.03,0.07,0.12,0.10,0.29,1
