1,0.14,0.59,0.29,0.40,0.08,0.45,0.67,0.14
0.14,1,0.10,0.06,0.42,0.05,0.20,0.09,0.08
0.59,0.10,1,0.40,0.31,0.17,0.33,0.53,0.13
0.29,0.06,0.40,1,0.28,0.35,0.26,0.31,0.18
0.40,0.42,0.31,0.28,1,0.08,0.16,0.37,0.24
0.08,0.05,0.17,0.35,0.08,1,0.05,0.13,0.08
0.45,0.20,0.33,0.26,0.16,0.05,1,0.49,0.19
0.67,0.09,0.53,0.31,0.37,0.13,0.49,1,0.24
0.14,0.08,0.13,0.18,0.24,0.08,0.19,0.24,1
