1,0.68,0.65,0.0,0.50,0.71,0.36,0.53,0.54,0.51,0.30,0.77,0.15,0.52,0.24,0.93,0.0,0.0,0.33,0.30,0.26,0.31,0.50,0.97,0.36,0.25,0.30,0.44
0.68,1,0.40,0.0,0.46,0.68,0.38,0.66,0.47,0.46,0.19,0.58,-0.01,0.41,0.32,0.71,0.0,0.0,0.25,0.23,0.21,0.55,0.31,0.71,0.27,0.19,0.23,0.37
0.65,0.40,1,0.0,0.36,0.53,0.27,0.37,0.42,0.31,0.11,0.62,0.04,0.40,0.26,0.58,0.0,0.0,0.25,0.16,0.19,0.28,0.18,0.64,0.33,0.14,0.16,0.23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.46,0.36,0.0,1,0.45,0.40,0.38,0.38,0.88,0.19,0.42,0.02,0.34,0.16,0.47,0.0,0.0,0.46,0.13,0.28,0.19,0.34,0.55,0.29,0.38,0.13,0.34
0.71,0.68,0.53,0.0,0.45,1,0.52,0.55,0.49,0.41,0.22,0.68,0.06,0.52,0.30,0.75,0.0,0.0,0.35,0.25,0.24,0.33,0.26,0.78,0.18,0.23,0.25,0.36
0.36,0.38,0.27,0.0,0.40,0.52,1,0.35,0.22,0.26,0.14,0.32,0.04,0.32,0.21,0.35,0.0,0.0,0.51,0.16,0.40,0.37,0.27,0.40,0.23,0.17,0.16,0.17
0.53,0.66,0.37,0.0,0.38,0.55,0.35,1,0.35,0.39,0.19,0.46,-0.03,0.32,0.22,0.56,0.0,0.0,0.29,0.20,0.19,0.43,0.26,0.58,0.16,0.15,0.20,0.34
0.54,0.47,0.42,0.0,0.38,0.49,0.22,0.35,1,0.43,0.26,0.50,0.03,0.37,0.23,0.54,0.0,0.0,0.20,0.15,0.11,0.30,0.38,0.54,0.13,0.15,0.15,0.40
0.51,0.46,0.31,0.0,0.88,0.41,0.26,0.39,0.43,1,0.25,0.45,0.02,0.34,0.13,0.47,0.0,0.0,0.27,0.16,0.20,0.18,0.44,0.50,0.20,0.20,0.16,0.31
