1,0.61,0.09,0.14,0.11,0.20,0.27,0.24
0.61,1,0.22,0.41,0.38,0.30,0.48,0.26
0.09,0.22,1,0.10,0.08,0.23,0.24,0.02
0.14,0.41,0.10,1,1.00,0.27,0.45,0.18
0.11,0.38,0.08,1.00,1,0.27,0.44,0.14
0.20,0.30,0.23,0.27,0.27,1,0.82,0.21
0.27,0.48,0.24,0.45,0.44,0.82,1,0.32
0.24,0.26,0.02,0.18,0.14,0.21,0.32,1
