1,0.41,0.15,0.14,0.12,0.37,0.14,0.04,0.13,0.19,0.19,0.06,1.00,0.04,0.33,0.25
0.41,1,0.24,0.16,0.26,0.28,0.36,0.07,0.03,0.17,0.10,0.05,0.41,0.09,0.18,0.20
0.15,0.24,1,0.07,0.04,0.13,0.14,-0.06,0.03,0.02,0.04,0.07,0.15,0.03,0.01,0.18
0.14,0.16,0.07,1,0.07,0.27,0.15,0.34,0.07,0.01,0.19,-0.07,0.14,0.08,-0.18,0.07
0.12,0.26,0.04,0.07,1,0.26,0.01,0.13,0.00,0.36,0.13,0.07,0.12,0.15,0.13,0.19
0.37,0.28,0.13,0.27,0.26,1,0.13,0.19,0.18,0.19,0.34,0.16,0.37,0.08,0.09,0.22
0.14,0.36,0.14,0.15,0.01,0.13,1,0.00,0.01,-0.09,0.07,0.20,0.14,0.12,0.03,0.12
0.04,0.07,-0.06,0.34,0.13,0.19,0.00,1,0.15,0.09,0.24,0.09,0.04,0.12,0.05,0.27
0.13,0.03,0.03,0.07,0.00,0.18,0.01,0.15,1,0.09,0.58,0.12,0.13,0.03,0.08,0.11
0.19,0.17,0.02,0.01,0.36,0.19,-0.09,0.09,0.09,1,0.04,0.07,0.19,0.06,0.23,0.13
0.19,0.10,0.04,0.19,0.13,0.34,0.07,0.24,0.58,0.04,1,0.11,0.19,0.32,0.07,0.17
0.06,0.05,0.07,-0.07,0.07,0.16,0.20,0.09,0.12,0.07,0.11,1,0.06,0.04,-0.07,0.13
1.00,0.41,0.15,0.14,0.12,0.37,0.14,0.04,0.13,0.19,0.19,0.06,1,0.04,0.33,0.25
0.04,0.09,0.03,0.08,0.15,0.08,0.12,0.12,0.03,0.06,0.32,0.04,0.04,1,0.10,0.16
0.33,0.18,0.01,-0.18,0.13,0.09,0.03,0.05,0.08,0.23,0.07,-0.07,0.33,0.10,1,0.24
0.25,0.20,0.18,0.07,0.19,0.22,0.12,0.27,0.11,0.13,0.17,0.13,0.25,0.16,0.24,1
