0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.06,0.07,0.21,0.04,0.15,0.11,0.05,0.13,0.12,0.12,0.21,0.20,-0.03,0.07
0.0,0.06,1,0.09,0.26,-0.04,0.41,0.15,0.13,0.35,0.16,0.16,0.34,0.22,0.04,0.49
0.0,0.07,0.09,1,0.10,0.06,0.36,0.42,0.14,0.37,0.65,0.37,0.28,0.32,0.03,0.37
0.0,0.21,0.26,0.10,1,0.03,0.36,0.28,0.09,0.44,0.16,0.23,0.34,0.34,-0.02,0.17
0.0,0.04,-0.04,0.06,0.03,1,0.03,0.03,0.05,0.32,0.01,0.13,0.04,0.06,-0.04,0.03
0.0,0.15,0.41,0.36,0.36,0.03,1,0.46,0.40,0.45,0.17,0.20,0.22,0.39,-0.05,0.46
0.0,0.11,0.15,0.42,0.28,0.03,0.46,1,0.16,0.61,0.34,0.33,0.33,0.47,0.00,0.31
0.0,0.05,0.13,0.14,0.09,0.05,0.40,0.16,1,0.16,0.16,0.30,0.13,0.15,0.07,0.27
0.0,0.13,0.35,0.37,0.44,0.32,0.45,0.61,0.16,1,0.30,0.45,0.48,0.49,-0.03,0.19
0.0,0.12,0.16,0.65,0.16,0.01,0.17,0.34,0.16,0.30,1,0.26,0.22,0.23,-0.05,0.13
0.0,0.12,0.16,0.37,0.23,0.13,0.20,0.33,0.30,0.45,0.26,1,0.23,0.36,0.12,0.10
0.0,0.21,0.34,0.28,0.34,0.04,0.22,0.33,0.13,0.48,0.22,0.23,1,0.30,0.00,0.17
0.0,0.20,0.22,0.32,0.34,0.06,0.39,0.47,0.15,0.49,0.23,0.36,0.30,1,-0.03,0.29
0.0,-0.03,0.04,0.03,-0.02,-0.04,-0.05,0.00,0.07,-0.03,-0.05,0.12,0.00,-0.03,1,0.02
0.0,0.07,0.49,0.37,0.17,0.03,0.46,0.31,0.27,0.19,0.13,0.10,0.17,0.29,0.02,1
