1,0.52,0.63,0.40,0.66,0.55,0.38,0.28,0.23,0.32,0.51,0.17,0.58,0.37
0.52,1,0.40,0.45,0.37,0.28,0.27,0.26,0.18,0.20,0.40,0.05,0.40,0.28
0.63,0.40,1,0.14,0.50,0.48,0.34,0.38,0.15,0.18,0.37,0.10,0.51,0.42
0.40,0.45,0.14,1,0.31,0.16,0.20,0.01,0.09,0.15,0.15,0.06,0.15,0.18
0.66,0.37,0.50,0.31,1,0.43,0.36,0.27,0.20,0.14,0.38,0.19,0.46,0.34
0.55,0.28,0.48,0.16,0.43,1,0.50,0.22,0.23,0.21,0.33,0.17,0.25,0.31
0.38,0.27,0.34,0.20,0.36,0.50,1,0.24,0.20,0.18,0.24,0.15,0.40,0.27
0.28,0.26,0.38,0.01,0.27,0.22,0.24,1,0.22,0.12,0.23,0.06,0.39,0.22
0.23,0.18,0.15,0.09,0.20,0.23,0.20,0.22,1,0.13,0.13,0.04,0.20,0.08
0.32,0.20,0.18,0.15,0.14,0.21,0.18,0.12,0.13,1,0.17,0.19,0.21,0.16
0.51,0.40,0.37,0.15,0.38,0.33,0.24,0.23,0.13,0.17,1,0.26,0.34,0.23
0.17,0.05,0.10,0.06,0.19,0.17,0.15,0.06,0.04,0.19,0.26,1,0.13,0.11
0.58,0.40,0.51,0.15,0.46,0.25,0.40,0.39,0.20,0.21,0.34,0.13,1,0.55
0.37,0.28,0.42,0.18,0.34,0.31,0.27,0.22,0.08,0.16,0.23,0.11,0.55,1
