1,0.45,0.03,0.33,0.37,0.20,0.31,0.29
0.45,1,0.03,0.40,0.44,0.13,0.26,0.19
0.03,0.03,1,0.01,0.07,0.10,0.01,0.05
0.33,0.40,0.01,1,0.37,0.11,0.34,0.40
0.37,0.44,0.07,0.37,1,0.24,0.31,0.33
0.20,0.13,0.10,0.11,0.24,1,0.07,0.04
0.31,0.26,0.01,0.34,0.31,0.07,1,0.15
0.29,0.19,0.05,0.40,0.33,0.04,0.15,1
