1,0.24,0.48,0.36,0.19,0.10,0.18
0.24,1,0.28,1.00,0.50,0.10,0.31
0.48,0.28,1,0.27,0.24,0.07,0.38
0.36,1.00,0.27,1,0.47,0.09,0.31
0.19,0.50,0.24,0.47,1,0.21,0.15
0.10,0.10,0.07,0.09,0.21,1,0.70
0.18,0.31,0.38,0.31,0.15,0.70,1
