1,0.12,0.14,0.03,0.08,0.41,0.41,0.24,0.19,0.58,0.58,0.12,0.39,0.44,-0.04,0.35,0.23,0.34
0.12,1,0.07,0.33,0.13,0.10,0.08,0.11,0.08,0.22,0.07,0.06,0.22,0.13,0.03,0.17,0.13,0.04
0.14,0.07,1,0.10,0.13,0.17,0.17,0.14,0.40,0.12,0.53,0.07,0.38,0.17,0.11,0.73,0.26,0.17
0.03,0.33,0.10,1,0.12,0.07,0.09,0.16,0.09,0.14,0.08,0.15,0.10,0.09,0.14,0.05,0.17,0.07
0.08,0.13,0.13,0.12,1,0.27,0.07,0.15,0.15,0.10,0.10,0.13,0.18,0.31,0.22,0.28,0.15,0.17
0.41,0.10,0.17,0.07,0.27,1,0.29,0.29,0.22,0.38,0.30,0.15,0.49,0.45,0.05,0.30,0.33,0.38
0.41,0.08,0.17,0.09,0.07,0.29,1,0.24,0.16,0.24,0.24,0.18,0.32,0.21,0.05,0.22,0.12,0.25
0.24,0.11,0.14,0.16,0.15,0.29,0.24,1,0.14,0.45,0.18,0.40,0.21,0.26,0.02,0.31,0.11,0.14
0.19,0.08,0.40,0.09,0.15,0.22,0.16,0.14,1,0.15,0.38,0.04,0.33,0.31,0.06,0.33,0.09,0.55
0.58,0.22,0.12,0.14,0.10,0.38,0.24,0.45,0.15,1,0.46,0.19,0.45,0.26,0.03,0.24,0.14,0.23
0.58,0.07,0.53,0.08,0.10,0.30,0.24,0.18,0.38,0.46,1,0.15,0.22,0.38,0.02,0.26,0.36,0.21
0.12,0.06,0.07,0.15,0.13,0.15,0.18,0.40,0.04,0.19,0.15,1,0.16,0.32,0.11,0.13,0.11,0.11
0.39,0.22,0.38,0.10,0.18,0.49,0.32,0.21,0.33,0.45,0.22,0.16,1,0.49,-0.03,0.48,0.34,0.40
0.44,0.13,0.17,0.09,0.31,0.45,0.21,0.26,0.31,0.26,0.38,0.32,0.49,1,0.05,0.31,0.38,0.36
-0.04,0.03,0.11,0.14,0.22,0.05,0.05,0.02,0.06,0.03,0.02,0.11,-0.03,0.05,1,0.04,0.11,0.08
0.35,0.17,0.73,0.05,0.28,0.30,0.22,0.31,0.33,0.24,0.26,0.13,0.48,0.31,0.04,1,0.16,0.26
0.23,0.13,0.26,0.17,0.15,0.33,0.12,0.11,0.09,0.14,0.36,0.11,0.34,0.38,0.11,0.16,1,0.39
0.34,0.04,0.17,0.07,0.17,0.38,0.25,0.14,0.55,0.23,0.21,0.11,0.40,0.36,0.08,0.26,0.39,1
