1,0.21,0.26,0.19,0.46,0.17,0.24,0.08,0.10,0.52,0.23
0.21,1,0.76,0.43,0.57,0.38,0.66,0.26,0.14,0.20,0.92
0.26,0.76,1,0.52,0.29,0.41,0.90,0.18,0.10,0.21,0.77
0.19,0.43,0.52,1,0.24,0.22,0.47,0.02,0.35,0.27,0.38
0.46,0.57,0.29,0.24,1,0.34,0.30,0.12,0.16,0.43,0.84
0.17,0.38,0.41,0.22,0.34,1,0.52,0.15,0.20,0.12,0.38
0.24,0.66,0.90,0.47,0.30,0.52,1,0.17,0.14,0.21,0.65
0.08,0.26,0.18,0.02,0.12,0.15,0.17,1,0.05,0.13,0.22
0.10,0.14,0.10,0.35,0.16,0.20,0.14,0.05,1,0.52,0.12
0.52,0.20,0.21,0.27,0.43,0.12,0.21,0.13,0.52,1,0.23
0.23,0.92,0.77,0.38,0.84,0.38,0.65,0.22,0.12,0.23,1
