1,0.15,0.0,0.41,0.15,0.09,0.0,0.0,0.14,0.0,0.24,0.13,0.30,0.07,0.19,0.07,0.0,0.0,0.09,0.20,0.13,0.11,0.08,0.15
0.15,1,0.0,0.15,0.13,0.14,0.0,0.0,0.17,0.0,0.07,0.11,0.20,0.10,0.19,0.28,0.0,0.0,0.07,0.17,0.20,-0.05,0.08,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41,0.15,0.0,1,0.12,0.04,0.0,0.0,0.16,0.0,0.11,0.14,0.26,0.11,0.33,0.06,0.0,0.0,0.23,0.35,0.14,0.10,0.22,0.09
0.15,0.13,0.0,0.12,1,0.36,0.0,0.0,0.20,0.0,0.12,0.21,0.08,0.17,0.12,0.03,0.0,0.0,0.04,0.16,0.22,0.03,0.03,0.06
0.09,0.14,0.0,0.04,0.36,1,0.0,0.0,0.10,0.0,0.08,0.11,0.15,0.22,0.10,0.03,0.0,0.0,0.13,0.24,0.14,0.10,0.04,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.17,0.0,0.16,0.20,0.10,0.0,0.0,1,0.0,0.11,0.13,0.25,0.17,0.27,0.10,0.0,0.0,0.07,0.20,0.29,0.11,0.23,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0.07,0.0,0.11,0.12,0.08,0.0,0.0,0.11,0.0,1,0.10,0.10,0.13,0.05,0.02,0.0,0.0,0.07,0.19,0.24,-0.10,0.07,0.09
0.13,0.11,0.0,0.14,0.21,0.11,0.0,0.0,0.13,0.0,0.10,1,0.15,0.11,0.05,0.20,0.0,0.0,0.07,0.14,0.11,0.10,0.06,0.09
0.30,0.20,0.0,0.26,0.08,0.15,0.0,0.0,0.25,0.0,0.10,0.15,1,0.08,0.28,0.23,0.0,0.0,0.08,0.27,0.19,-0.05,0.17,0.20
0.07,0.10,0.0,0.11,0.17,0.22,0.0,0.0,0.17,0.0,0.13,0.11,0.08,1,0.13,0.07,0.0,0.0,0.25,0.31,0.11,0.05,0.35,0.04
0.19,0.19,0.0,0.33,0.12,0.10,0.0,0.0,0.27,0.0,0.05,0.05,0.28,0.13,1,0.06,0.0,0.0,0.14,0.31,0.14,0.13,0.21,0.06
0.07,0.28,0.0,0.06,0.03,0.03,0.0,0.0,0.10,0.0,0.02,0.20,0.23,0.07,0.06,1,0.0,0.0,0.11,0.08,0.02,0.06,0.36,0.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.07,0.0,0.23,0.04,0.13,0.0,0.0,0.07,0.0,0.07,0.07,0.08,0.25,0.14,0.11,0.0,0.0,1,0.12,0.18,-0.06,0.10,0.03
0.20,0.17,0.0,0.35,0.16,0.24,0.0,0.0,0.20,0.0,0.19,0.14,0.27,0.31,0.31,0.08,0.0,0.0,0.12,1,0.17,0.08,0.25,0.30
0.13,0.20,0.0,0.14,0.22,0.14,0.0,0.0,0.29,0.0,0.24,0.11,0.19,0.11,0.14,0.02,0.0,0.0,0.18,0.17,1,0.15,0.01,0.03
0.11,-0.05,0.0,0.10,0.03,0.10,0.0,0.0,0.11,0.0,-0.10,0.10,-0.05,0.05,0.13,0.06,0.0,0.0,-0.06,0.08,0.15,1,0.05,0.03
0.08,0.08,0.0,0.22,0.03,0.04,0.0,0.0,0.23,0.0,0.07,0.06,0.17,0.35,0.21,0.36,0.0,0.0,0.10,0.25,0.01,0.05,1,0.03
0.15,0.25,0.0,0.09,0.06,0.04,0.0,0.0,0.05,0.0,0.09,0.09,0.20,0.04,0.06,0.35,0.0,0.0,0.03,0.30,0.03,0.03,0.03,1
