0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.62,0.57,0.56,0.55,0.44,0.00,0.78,0.74,0.51
0.0,0.62,1,0.47,0.37,0.49,0.32,0.06,0.61,0.63,0.43
0.0,0.57,0.47,1,0.54,0.47,0.28,-0.01,0.54,0.56,0.42
0.0,0.56,0.37,0.54,1,0.40,0.23,0.11,0.47,0.49,0.45
0.0,0.55,0.49,0.47,0.40,1,0.33,0.18,0.54,0.56,0.29
0.0,0.44,0.32,0.28,0.23,0.33,1,-0.00,0.40,0.40,0.22
0.0,0.00,0.06,-0.01,0.11,0.18,-0.00,1,0.03,0.05,-0.00
0.0,0.78,0.61,0.54,0.47,0.54,0.40,0.03,1,0.79,0.60
0.0,0.74,0.63,0.56,0.49,0.56,0.40,0.05,0.79,1,0.57
0.0,0.51,0.43,0.42,0.45,0.29,0.22,-0.00,0.60,0.57,1
