1,0.19,0.27,0.15,0.23,0.10,0.26,0.19,0.26,0.28,0.19,0.0,0.18,0.11
0.19,1,-0.15,0.07,0.09,-0.04,0.16,0.04,0.09,0.02,1.00,0.0,-0.14,-0.02
0.27,-0.15,1,0.15,0.12,0.16,0.09,0.10,0.04,0.13,0.03,0.0,0.13,0.18
0.15,0.07,0.15,1,0.30,0.14,0.19,0.07,0.15,0.31,0.11,0.0,0.14,0.20
0.23,0.09,0.12,0.30,1,0.38,0.16,0.15,0.17,0.51,0.13,0.0,0.14,0.28
0.10,-0.04,0.16,0.14,0.38,1,0.15,0.12,0.07,0.13,0.04,0.0,0.09,0.11
0.26,0.16,0.09,0.19,0.16,0.15,1,0.11,0.16,0.23,0.16,0.0,0.18,0.11
0.19,0.04,0.10,0.07,0.15,0.12,0.11,1,0.15,0.25,0.08,0.0,0.08,0.09
0.26,0.09,0.04,0.15,0.17,0.07,0.16,0.15,1,0.23,0.10,0.0,0.14,0.34
0.28,0.02,0.13,0.31,0.51,0.13,0.23,0.25,0.23,1,0.19,0.0,0.22,0.29
0.19,1.00,0.03,0.11,0.13,0.04,0.16,0.08,0.10,0.19,1,0.0,0.13,0.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.14,0.13,0.14,0.14,0.09,0.18,0.08,0.14,0.22,0.13,0.0,1,0.09
0.11,-0.02,0.18,0.20,0.28,0.11,0.11,0.09,0.34,0.29,0.36,0.0,0.09,1
