1,0.24,0.06,0.13,0.20,0.0,0.15,0.18,0.16,0.06,0.13,0.09,0.13
0.24,1,0.14,0.50,0.39,0.0,0.28,0.37,0.37,0.04,0.28,0.15,0.14
0.06,0.14,1,0.17,0.24,0.0,0.13,0.22,0.09,0.55,0.33,0.34,0.26
0.13,0.50,0.17,1,0.40,0.0,0.39,0.43,0.32,0.07,0.53,0.33,0.31
0.20,0.39,0.24,0.40,1,0.0,0.28,0.50,0.33,0.10,0.51,0.42,0.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.28,0.13,0.39,0.28,0.0,1,0.28,0.38,0.15,0.39,0.22,0.22
0.18,0.37,0.22,0.43,0.50,0.0,0.28,1,0.31,0.03,0.40,0.31,0.37
0.16,0.37,0.09,0.32,0.33,0.0,0.38,0.31,1,0.09,0.49,0.33,0.38
0.06,0.04,0.55,0.07,0.10,0.0,0.15,0.03,0.09,1,0.13,0.05,0.13
0.13,0.28,0.33,0.53,0.51,0.0,0.39,0.40,0.49,0.13,1,0.55,0.32
0.09,0.15,0.34,0.33,0.42,0.0,0.22,0.31,0.33,0.05,0.55,1,0.24
0.13,0.14,0.26,0.31,0.42,0.0,0.22,0.37,0.38,0.13,0.32,0.24,1
