1,0.03,0.06,0.02,0.36,0.08,0.24,0.30,0.14
0.03,1,0.46,0.24,0.09,0.20,0.08,0.05,0.09
0.06,0.46,1,0.08,0.43,0.02,0.02,0.10,0.40
0.02,0.24,0.08,1,0.09,0.14,0.64,0.17,0.23
0.36,0.09,0.43,0.09,1,0.05,0.10,0.02,0.37
0.08,0.20,0.02,0.14,0.05,1,0.08,0.02,0.03
0.24,0.08,0.02,0.64,0.10,0.08,1,0.02,0.06
0.30,0.05,0.10,0.17,0.02,0.02,0.02,1,0.06
0.14,0.09,0.40,0.23,0.37,0.03,0.06,0.06,1
