1,0.88,0.98,0.89,0.37,0.93,0.92,0.38,0.90,0.93,0.88
0.88,1,0.93,0.88,0.37,0.82,0.89,0.38,0.87,0.85,0.85
0.98,0.93,1,0.94,0.36,0.99,0.93,0.35,0.93,0.94,0.91
0.89,0.88,0.94,1,0.38,0.88,0.93,0.42,0.92,0.92,0.92
0.37,0.37,0.36,0.38,1,0.22,0.39,0.10,0.36,0.38,0.44
0.93,0.82,0.99,0.88,0.22,1,0.89,0.22,0.90,0.74,0.54
0.92,0.89,0.93,0.93,0.39,0.89,1,0.37,0.90,0.92,0.91
0.38,0.38,0.35,0.42,0.10,0.22,0.37,1,0.49,0.33,0.72
0.90,0.87,0.93,0.92,0.36,0.90,0.90,0.49,1,0.91,0.91
0.93,0.85,0.94,0.92,0.38,0.74,0.92,0.33,0.91,1,0.92
0.88,0.85,0.91,0.92,0.44,0.54,0.91,0.72,0.91,0.92,1
