1,0.58,0.25,0.25,0.12,0.65,0.19,0.48,0.33,0.32,0.30,0.38,0.61,0.10,0.29,0.27,0.34,0.48,0.08,0.34,0.17,0.0,0.18,0.29,0.40,0.11,0.03,0.14,0.13,0.23,0.0,0.33,0.37,0.81,0.16,0.82,0.09,0.62,0.0,0.53,0.26,0.0,0.37,0.67,0.14,0.39,0.83,0.62,0.15,0.0,0.14
0.58,1,0.30,0.21,0.30,0.66,0.26,0.41,0.32,0.42,0.32,0.46,0.65,0.19,0.46,0.41,0.32,0.58,-0.02,0.27,0.19,0.0,0.09,0.33,0.45,0.11,0.07,0.08,0.18,0.31,0.0,0.34,0.43,0.68,0.07,0.66,0.15,0.58,0.0,0.60,0.20,0.0,0.40,0.55,0.16,0.56,0.72,0.58,0.11,0.0,0.06
0.25,0.30,1,0.17,0.11,0.37,0.15,0.46,0.17,0.58,0.42,0.36,0.35,0.14,0.21,0.12,0.20,0.27,-0.00,0.27,0.04,0.0,0.11,0.38,0.19,0.04,-0.03,0.26,0.04,0.38,0.0,0.24,0.25,0.40,0.03,0.37,0.07,0.30,0.0,0.35,0.18,0.0,0.25,0.20,0.09,0.32,0.42,0.30,0.12,0.0,0.09
0.25,0.21,0.17,1,0.14,0.27,0.06,0.14,0.14,0.26,0.14,0.33,0.25,0.10,0.16,0.16,0.15,0.25,0.01,0.12,0.11,0.0,0.06,0.25,0.19,0.06,0.15,0.06,0.20,0.14,0.0,0.09,0.14,0.29,0.06,0.28,0.13,0.26,0.0,0.28,0.08,0.0,0.20,0.24,0.11,0.26,0.28,0.26,0.12,0.0,0.15
0.12,0.30,0.11,0.14,1,0.13,0.12,0.22,0.11,0.18,0.23,0.17,0.17,0.30,0.16,0.32,0.10,0.27,-0.12,0.15,0.11,0.0,0.04,0.10,0.20,0.34,0.01,0.21,0.03,0.19,0.0,0.14,0.11,0.25,0.01,0.19,0.31,0.22,0.0,0.25,0.09,0.0,0.31,0.22,0.36,0.26,0.19,0.22,0.94,0.0,-0.03
0.65,0.66,0.37,0.27,0.13,1,0.26,0.44,0.39,0.35,0.31,0.30,0.67,0.10,0.36,0.17,0.37,0.53,0.03,0.31,0.17,0.0,0.15,0.43,0.47,0.06,0.05,0.26,0.06,0.22,0.0,0.33,0.35,0.69,0.18,0.72,0.21,0.70,0.0,0.58,0.25,0.0,0.50,0.72,0.23,0.35,0.80,0.70,0.14,0.0,0.13
0.19,0.26,0.15,0.06,0.12,0.26,1,0.17,0.25,0.17,0.14,0.22,0.19,0.08,0.27,0.37,0.38,0.29,0.06,0.15,0.27,0.0,0.06,0.20,0.17,-0.09,0.01,0.09,0.14,0.11,0.0,0.20,0.19,0.30,0.06,0.32,0.11,0.27,0.0,0.28,0.10,0.0,0.31,0.21,0.12,0.18,0.32,0.27,0.04,0.0,0.13
0.48,0.41,0.46,0.14,0.22,0.44,0.17,1,0.20,0.36,0.32,0.44,0.42,0.19,0.24,0.18,0.22,0.37,-0.05,0.30,0.09,0.0,0.08,0.27,0.31,0.02,-0.02,0.12,0.01,0.41,0.0,0.41,0.24,0.49,0.01,0.45,0.11,0.52,0.0,0.36,0.15,0.0,0.31,0.45,0.13,0.40,0.50,0.52,0.18,0.0,0.14
0.33,0.32,0.17,0.14,0.11,0.39,0.25,0.20,1,0.16,0.33,0.14,0.43,0.10,0.52,0.23,0.23,0.20,0.20,0.10,0.30,0.0,0.20,0.23,0.40,0.06,0.01,0.08,0.09,0.14,0.0,0.22,0.24,0.38,0.06,0.37,0.13,0.32,0.0,0.32,0.10,0.0,0.22,0.36,0.15,0.23,0.38,0.32,0.03,0.0,0.03
0.32,0.42,0.58,0.26,0.18,0.35,0.17,0.36,0.16,1,0.37,0.35,0.42,0.16,0.34,0.21,0.15,0.43,-0.06,0.29,0.09,0.0,0.11,0.49,0.29,0.12,0.01,0.25,0.09,0.32,0.0,0.23,0.32,0.48,0.10,0.40,0.16,0.41,0.0,0.48,0.09,0.0,0.45,0.23,0.17,0.40,0.46,0.41,0.27,0.0,0.13
