1,0.13,0.11,0.02,0.01,0.29,0.13,0.14,0.12,0.11,0.16,0.12,0.11,0.04,0.05,0.15,0.14,0.28,0.01,0.15,0.02,0.04,0.19,0.14,0.05,0.04
0.13,1,0.11,0.12,0.02,0.22,0.10,0.21,0.19,0.05,0.03,0.05,0.19,0.21,0.13,0.18,0.04,0.14,0.05,0.11,0.19,0.05,0.11,0.20,0.04,0.27
0.11,0.11,1,0.21,0.09,0.09,0.06,0.29,0.16,0.03,0.23,0.02,0.25,0.11,0.30,0.23,0.04,0.17,0.00,0.16,0.09,0.12,0.15,0.16,0.31,0.48
0.02,0.12,0.21,1,0.04,0.19,0.09,0.17,0.08,0.03,0.35,0.24,0.46,0.13,0.34,0.33,0.08,0.22,0.04,0.57,0.17,0.21,0.22,0.19,0.09,0.42
0.01,0.02,0.09,0.04,1,0.01,0.28,0.21,0.13,0.02,0.10,0.09,0.05,0.14,0.06,0.12,0.01,0.11,0.08,0.09,0.05,-0.03,0.07,0.19,0.00,0.08
0.29,0.22,0.09,0.19,0.01,1,0.12,0.23,0.07,0.65,0.05,0.12,0.17,0.22,0.17,0.21,0.15,0.08,0.10,0.17,0.06,0.01,0.09,0.20,0.11,0.10
0.13,0.10,0.06,0.09,0.28,0.12,1,0.09,0.05,0.13,0.24,0.07,0.12,0.06,0.13,0.16,0.05,0.19,-0.03,0.26,0.12,0.08,0.18,0.10,0.08,0.04
0.14,0.21,0.29,0.17,0.21,0.23,0.09,1,0.48,0.09,0.12,0.27,0.14,0.29,0.23,0.34,0.16,0.16,0.11,0.09,0.17,0.12,0.13,0.45,0.14,0.03
0.12,0.19,0.16,0.08,0.13,0.07,0.05,0.48,1,0.08,0.07,0.12,0.13,0.34,0.14,0.35,0.09,0.14,0.20,0.06,0.23,0.09,0.12,0.55,0.09,0.05
0.11,0.05,0.03,0.03,0.02,0.65,0.13,0.09,0.08,1,0.35,0.08,0.12,0.06,0.14,0.20,0.16,0.14,0.02,0.38,0.15,0.12,0.76,0.03,0.06,0.06
0.16,0.03,0.23,0.35,0.10,0.05,0.24,0.12,0.07,0.35,1,0.02,0.47,0.05,0.04,0.30,0.13,0.24,0.05,0.40,0.06,0.12,0.43,0.06,0.15,0.63
0.12,0.05,0.02,0.24,0.09,0.12,0.07,0.27,0.12,0.08,0.02,1,0.12,0.01,0.25,0.18,0.07,0.10,0.03,0.20,0.06,0.10,0.09,0.13,0.58,0.06
0.11,0.19,0.25,0.46,0.05,0.17,0.12,0.14,0.13,0.12,0.47,0.12,1,0.14,0.30,0.33,0.12,0.27,0.11,0.32,0.13,0.17,0.30,0.22,0.00,0.25
0.04,0.21,0.11,0.13,0.14,0.22,0.06,0.29,0.34,0.06,0.05,0.01,0.14,1,0.27,0.29,0.09,0.30,0.10,0.04,0.12,0.06,0.14,0.31,0.10,0.05
0.05,0.13,0.30,0.34,0.06,0.17,0.13,0.23,0.14,0.14,0.04,0.25,0.30,0.27,1,0.42,0.32,0.19,0.02,0.10,0.10,0.15,0.16,0.16,0.16,0.05
0.15,0.18,0.23,0.33,0.12,0.21,0.16,0.34,0.35,0.20,0.30,0.18,0.33,0.29,0.42,1,0.27,0.46,0.12,0.30,0.27,0.31,0.28,0.33,0.17,0.19
0.14,0.04,0.04,0.08,0.01,0.15,0.05,0.16,0.09,0.16,0.13,0.07,0.12,0.09,0.32,0.27,1,0.56,0.00,0.27,0.17,0.11,0.08,0.50,0.09,0.12
0.28,0.14,0.17,0.22,0.11,0.08,0.19,0.16,0.14,0.14,0.24,0.10,0.27,0.30,0.19,0.46,0.56,1,0.11,0.24,0.32,0.12,0.15,0.23,0.06,0.18
0.01,0.05,0.00,0.04,0.08,0.10,-0.03,0.11,0.20,0.02,0.05,0.03,0.11,0.10,0.02,0.12,0.00,0.11,1,-0.02,0.02,0.06,0.03,0.03,0.06,0.01
0.15,0.11,0.16,0.57,0.09,0.17,0.26,0.09,0.06,0.38,0.40,0.20,0.32,0.04,0.10,0.30,0.27,0.24,-0.02,1,0.14,0.17,0.06,0.14,0.01,0.17
0.02,0.19,0.09,0.17,0.05,0.06,0.12,0.17,0.23,0.15,0.06,0.06,0.13,0.12,0.10,0.27,0.17,0.32,0.02,0.14,1,0.08,0.25,0.18,0.06,0.08
0.04,0.05,0.12,0.21,-0.03,0.01,0.08,0.12,0.09,0.12,0.12,0.10,0.17,0.06,0.15,0.31,0.11,0.12,0.06,0.17,0.08,1,0.11,0.06,0.07,0.06
0.19,0.11,0.15,0.22,0.07,0.09,0.18,0.13,0.12,0.76,0.43,0.09,0.30,0.14,0.16,0.28,0.08,0.15,0.03,0.06,0.25,0.11,1,0.18,0.04,-0.04
0.14,0.20,0.16,0.19,0.19,0.20,0.10,0.45,0.55,0.03,0.06,0.13,0.22,0.31,0.16,0.33,0.50,0.23,0.03,0.14,0.18,0.06,0.18,1,0.18,0.19
0.05,0.04,0.31,0.09,0.00,0.11,0.08,0.14,0.09,0.06,0.15,0.58,0.00,0.10,0.16,0.17,0.09,0.06,0.06,0.01,0.06,0.07,0.04,0.18,1,0.08
0.04,0.27,0.48,0.42,0.08,0.10,0.04,0.03,0.05,0.06,0.63,0.06,0.25,0.05,0.05,0.19,0.12,0.18,0.01,0.17,0.08,0.06,-0.04,0.19,0.08,1
